Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   10 6.277 6.244 6.181 6.098 5.998 5.883 5.754 5.611 5.454 5.283 5.099 4.899 4.686 4.454 4.206 3.937 3.649 3.339 3.014 2.638 2.178 1.548 0.000 0.000 0.000
   11 6.273 6.240 6.177 6.094 5.994 5.879 5.750 5.608 5.451 5.280 5.096 4.898 4.685 4.456 4.205 3.939 3.651 3.344 3.023 2.655 2.195 1.584 0.304 0.000 0.000
   12 6.265 6.232 6.169 6.085 5.985 5.870 5.741 5.598 5.441 5.270 5.088 4.888 4.672 4.442 4.195 3.925 3.637 3.331 3.006 2.634 2.174 1.554 0.000 0.000 0.000
   13 6.254 6.221 6.158 6.074 5.974 5.858 5.728 5.584 5.427 5.255 5.070 4.868 4.652 4.420 4.169 3.897 3.606 3.295 2.967 2.583 2.111 1.454 0.000 0.000 0.000
   14 6.240 6.206 6.143 6.059 5.958 5.842 5.711 5.566 5.406 5.233 5.045 4.843 4.622 4.387 4.130 3.854 3.556 3.239 2.903 2.503 2.001 1.278 0.000 0.000 0.000
   15 6.222 6.189 6.125 6.040 5.940 5.822 5.689 5.543 5.383 5.205 5.016 4.808 4.584 4.344 4.081 3.799 3.491 3.167 2.812 2.388 1.844 0.987 0.000 0.000 0.000
   16 6.201 6.168 6.104 6.020 5.917 5.799 5.666 5.517 5.353 5.173 4.981 4.767 4.541 4.293 4.022 3.731 3.413 3.071 2.696 2.240 1.633 0.414 0.000 0.000 0.000
   17 6.178 6.145 6.080 5.995 5.893 5.773 5.639 5.488 5.323 5.139 4.940 4.725 4.489 4.232 3.955 3.652 3.320 2.964 2.570 2.066 1.353 0.000 0.000 0.000 0.000
   18 6.153 6.120 6.056 5.971 5.867 5.746 5.610 5.457 5.288 5.101 4.900 4.676 4.435 4.170 3.884 3.568 3.220 2.849 2.422 1.861 0.970 0.000 0.000 0.000 0.000
   19 6.127 6.094 6.030 5.944 5.840 5.719 5.580 5.425 5.253 5.064 4.857 4.628 4.379 4.109 3.809 3.480 3.118 2.730 2.264 1.628 0.220 0.000 0.000 0.000 0.000
   20 6.100 6.067 6.002 5.916 5.812 5.689 5.549 5.392 5.219 5.024 4.815 4.581 4.325 4.044 3.738 3.397 3.022 2.612 2.109 1.380 0.000 0.000 0.000 0.000 0.000
   21 6.074 6.041 5.976 5.889 5.784 5.660 5.518 5.360 5.183 4.988 4.773 4.537 4.276 3.990 3.672 3.321 2.933 2.508 1.964 1.126 0.000 0.000 0.000 0.000 0.000
   22 6.049 6.015 5.950 5.863 5.756 5.633 5.491 5.331 5.151 4.954 4.737 4.496 4.233 3.939 3.618 3.258 2.859 2.417 1.841 0.891 0.000 0.000 0.000 0.000 0.000
   23 6.025 5.991 5.925 5.838 5.731 5.605 5.462 5.303 5.124 4.923 4.704 4.461 4.195 3.904 3.574 3.214 2.805 2.356 1.761 0.706 0.000 0.000 0.000 0.000 0.000
   24 6.004 5.969 5.903 5.815 5.708 5.581 5.438 5.276 5.096 4.898 4.679 4.438 4.170 3.873 3.546 3.186 2.774 2.321 1.723 0.635 0.000 0.000 0.000 0.000 0.000
   25 5.986 5.951 5.884 5.795 5.687 5.561 5.417 5.254 5.075 4.876 4.659 4.416 4.153 3.861 3.537 3.174 2.769 2.319 1.733 0.694 0.000 0.000 0.000 0.000 0.000
   26 5.972 5.936 5.868 5.778 5.670 5.544 5.400 5.239 5.059 4.863 4.645 4.407 4.144 3.858 3.537 3.180 2.784 2.339 1.775 0.833 0.000 0.000 0.000 0.000 0.000
   27 5.961 5.925 5.857 5.766 5.658 5.530 5.387 5.227 5.049 4.854 4.639 4.403 4.144 3.861 3.549 3.201 2.809 2.378 1.840 0.999 0.000 0.000 0.000 0.000 0.000
   28 5.955 5.918 5.849 5.759 5.649 5.524 5.380 5.220 5.044 4.851 4.640 4.406 4.153 3.875 3.569 3.227 2.852 2.428 1.921 1.172 0.000 0.000 0.000 0.000 0.000
   29 5.954 5.917 5.847 5.757 5.648 5.521 5.379 5.222 5.047 4.854 4.647 4.416 4.167 3.895 3.594 3.262 2.894 2.487 2.007 1.326 0.000 0.000 0.000 0.000 0.000
   30 5.957 5.920 5.850 5.760 5.651 5.524 5.383 5.226 5.054 4.864 4.656 4.432 4.186 3.916 3.627 3.301 2.940 2.544 2.086 1.462 0.000 0.000 0.000 0.000 0.000
   31 5.965 5.928 5.858 5.767 5.659 5.534 5.393 5.237 5.066 4.877 4.673 4.451 4.210 3.946 3.657 3.344 2.992 2.600 2.161 1.585 0.468 0.000 0.000 0.000 0.000
   32 5.977 5.940 5.870 5.780 5.672 5.548 5.409 5.253 5.081 4.898 4.693 4.475 4.236 3.974 3.692 3.381 3.036 2.655 2.231 1.683 0.758 0.000 0.000 0.000 0.000
   33 5.993 5.956 5.887 5.797 5.689 5.566 5.427 5.273 5.104 4.919 4.720 4.500 4.264 4.007 3.727 3.421 3.082 2.705 2.296 1.764 0.936 0.000 0.000 0.000 0.000
   34 6.013 5.976 5.908 5.819 5.711 5.589 5.450 5.299 5.129 4.945 4.746 4.531 4.295 4.038 3.761 3.454 3.119 2.755 2.347 1.835 1.062 0.000 0.000 0.000 0.000
   35 6.036 6.000 5.932 5.843 5.737 5.615 5.477 5.324 5.156 4.974 4.775 4.557 4.326 4.070 3.792 3.492 3.160 2.797 2.400 1.892 1.153 0.000 0.000 0.000 0.000
   36 6.062 6.026 5.959 5.871 5.765 5.643 5.506 5.354 5.188 5.006 4.805 4.592 4.358 4.105 3.828 3.527 3.196 2.832 2.435 1.939 1.217 0.000 0.000 0.000 0.000
   37 6.089 6.054 5.987 5.900 5.796 5.674 5.537 5.387 5.219 5.037 4.838 4.622 4.389 4.135 3.858 3.557 3.225 2.869 2.476 1.980 1.263 0.000 0.000 0.000 0.000
   38 6.117 6.083 6.017 5.931 5.827 5.706 5.569 5.419 5.252 5.070 4.871 4.656 4.420 4.169 3.889 3.588 3.260 2.901 2.503 2.007 1.290 0.000 0.000 0.000 0.000
   39 6.146 6.112 6.047 5.962 5.858 5.737 5.603 5.452 5.286 5.103 4.902 4.689 4.453 4.196 3.919 3.619 3.287 2.931 2.534 2.034 1.312 0.000 0.000 0.000 0.000
   40 6.174 6.140 6.076 5.992 5.888 5.769 5.635 5.483 5.318 5.135 4.936 4.718 4.482 4.225 3.948 3.641 3.313 2.956 2.555 2.051 1.321 0.000 0.000 0.000 0.000
   41 6.200 6.168 6.105 6.020 5.918 5.799 5.665 5.515 5.349 5.165 4.966 4.748 4.512 4.256 3.973 3.669 3.338 2.981 2.576 2.068 1.334 0.000 0.000 0.000 0.000
   42 6.225 6.193 6.131 6.047 5.946 5.828 5.693 5.543 5.378 5.195 4.996 4.776 4.540 4.280 4.001 3.694 3.362 3.006 2.601 2.085 1.338 0.000 0.000 0.000 0.000
   43 6.248 6.216 6.155 6.071 5.971 5.853 5.720 5.568 5.403 5.221 5.020 4.802 4.564 4.305 4.022 3.715 3.380 3.027 2.618 2.102 1.347 0.000 0.000 0.000 0.000
   44 6.268 6.236 6.175 6.093 5.993 5.876 5.741 5.591 5.426 5.242 5.043 4.823 4.585 4.326 4.046 3.736 3.401 3.048 2.636 2.116 1.360 0.000 0.000 0.000 0.000
   45 6.284 6.253 6.192 6.110 6.010 5.894 5.761 5.610 5.445 5.263 5.062 4.844 4.603 4.347 4.064 3.754 3.419 3.066 2.654 2.130 1.379 0.000 0.000 0.000 0.000
   46 6.296 6.266 6.205 6.124 6.024 5.908 5.774 5.626 5.460 5.278 5.077 4.857 4.621 4.362 4.076 3.769 3.438 3.081 2.672 2.148 1.402 0.000 0.000 0.000 0.000
   47 6.305 6.274 6.214 6.133 6.032 5.917 5.784 5.635 5.470 5.288 5.087 4.869 4.633 4.374 4.088 3.781 3.450 3.101 2.692 2.172 1.430 0.000 0.000 0.000 0.000
   48 6.310 6.279 6.219 6.137 6.038 5.922 5.789 5.640 5.477 5.293 5.094 4.879 4.638 4.381 4.098 3.794 3.460 3.117 2.709 2.197 1.471 0.000 0.000 0.000 0.000
   49 6.310 6.280 6.219 6.138 6.038 5.923 5.791 5.642 5.476 5.296 5.096 4.881 4.645 4.389 4.109 3.805 3.474 3.128 2.727 2.223 1.518 0.000 0.000 0.000 0.000
   50 6.307 6.276 6.216 6.134 6.035 5.918 5.787 5.638 5.474 5.294 5.095 4.880 4.647 4.390 4.113 3.813 3.481 3.139 2.742 2.254 1.566 0.000 0.000 0.000 0.000
   51 6.299 6.269 6.207 6.126 6.026 5.910 5.778 5.630 5.466 5.286 5.091 4.876 4.643 4.389 4.112 3.814 3.493 3.151 2.761 2.277 1.623 0.000 0.000 0.000 0.000
   52 6.289 6.257 6.196 6.114 6.014 5.897 5.767 5.616 5.454 5.276 5.079 4.866 4.635 4.384 4.110 3.815 3.497 3.155 2.777 2.309 1.672 0.382 0.000 0.000 0.000
   53 6.274 6.242 6.181 6.098 5.998 5.881 5.750 5.602 5.439 5.261 5.066 4.855 4.627 4.376 4.107 3.813 3.498 3.163 2.789 2.329 1.722 0.606 0.000 0.000 0.000
   54 6.257 6.225 6.163 6.079 5.979 5.862 5.730 5.581 5.421 5.243 5.050 4.840 4.611 4.363 4.097 3.809 3.494 3.159 2.792 2.348 1.758 0.749 0.000 0.000 0.000
   55 6.237 6.205 6.142 6.057 5.957 5.840 5.707 5.561 5.399 5.223 5.030 4.821 4.593 4.350 4.084 3.799 3.488 3.157 2.794 2.362 1.788 0.847 0.000 0.000 0.000
   56 6.215 6.182 6.118 6.034 5.933 5.816 5.683 5.536 5.375 5.197 5.007 4.798 4.574 4.331 4.069 3.784 3.476 3.144 2.789 2.361 1.804 0.907 0.000 0.000 0.000
   57 6.192 6.158 6.094 6.009 5.906 5.789 5.656 5.509 5.348 5.172 4.981 4.773 4.549 4.309 4.046 3.764 3.456 3.125 2.773 2.349 1.801 0.922 0.000 0.000 0.000
   58 6.167 6.133 6.068 5.982 5.881 5.761 5.628 5.481 5.319 5.143 4.954 4.745 4.524 4.281 4.022 3.737 3.432 3.101 2.745 2.325 1.777 0.894 0.000 0.000 0.000
   59 6.142 6.108 6.042 5.956 5.852 5.734 5.600 5.453 5.291 5.114 4.924 4.718 4.492 4.248 3.989 3.707 3.396 3.061 2.705 2.281 1.729 0.805 0.000 0.000 0.000
   60 6.118 6.083 6.016 5.930 5.825 5.706 5.572 5.424 5.260 5.082 4.891 4.682 4.459 4.216 3.951 3.662 3.354 3.015 2.656 2.220 1.647 0.625 0.000 0.000 0.000
   61 6.093 6.058 5.991 5.904 5.799 5.679 5.544 5.394 5.230 5.052 4.857 4.649 4.420 4.175 3.909 3.618 3.300 2.958 2.587 2.139 1.536 0.163 0.000 0.000 0.000
   62 6.070 6.035 5.967 5.879 5.775 5.653 5.516 5.366 5.200 5.019 4.824 4.611 4.382 4.128 3.860 3.565 3.241 2.888 2.506 2.034 1.375 0.000 0.000 0.000 0.000
   63 6.049 6.013 5.946 5.857 5.751 5.628 5.492 5.339 5.171 4.987 4.790 4.573 4.339 4.083 3.805 3.505 3.170 2.810 2.409 1.905 1.162 0.000 0.000 0.000 0.000
   64 6.030 5.994 5.926 5.837 5.730 5.607 5.468 5.313 5.144 4.959 4.756 4.536 4.295 4.036 3.750 3.437 3.092 2.721 2.294 1.742 0.846 0.000 0.000 0.000 0.000
   65 6.013 5.977 5.909 5.819 5.712 5.588 5.448 5.290 5.119 4.930 4.724 4.498 4.252 3.984 3.690 3.367 3.009 2.617 2.163 1.551 0.086 0.000 0.000 0.000 0.000
   66 5.998 5.963 5.895 5.806 5.697 5.572 5.431 5.272 5.097 4.905 4.693 4.462 4.211 3.936 3.632 3.294 2.926 2.512 2.017 1.316 0.000 0.000 0.000 0.000 0.000
   67 5.987 5.952 5.884 5.795 5.687 5.560 5.417 5.258 5.079 4.882 4.669 4.433 4.172 3.889 3.574 3.223 2.834 2.403 1.862 1.024 0.000 0.000 0.000 0.000 0.000
   68 5.979 5.944 5.877 5.787 5.678 5.551 5.408 5.246 5.065 4.867 4.647 4.407 4.141 3.849 3.523 3.162 2.754 2.301 1.707 0.635 0.000 0.000 0.000 0.000 0.000
   69 5.974 5.939 5.872 5.783 5.674 5.547 5.402 5.239 5.058 4.854 4.632 4.387 4.117 3.817 3.482 3.109 2.687 2.209 1.565 0.000 0.000 0.000 0.000 0.000 0.000
   70 5.973 5.938 5.871 5.782 5.674 5.546 5.400 5.237 5.052 4.848 4.625 4.375 4.099 3.797 3.453 3.070 2.642 2.146 1.453 0.000 0.000 0.000 0.000 0.000 0.000
   71 5.974 5.939 5.873 5.784 5.676 5.548 5.404 5.240 5.055 4.851 4.624 4.374 4.093 3.788 3.444 3.056 2.620 2.117 1.398 0.000 0.000 0.000 0.000 0.000 0.000
   72 5.979 5.945 5.878 5.789 5.681 5.554 5.409 5.245 5.062 4.856 4.631 4.379 4.103 3.795 3.454 3.066 2.627 2.131 1.419 0.000 0.000 0.000 0.000 0.000 0.000
   73 5.987 5.953 5.886 5.797 5.689 5.562 5.418 5.254 5.071 4.868 4.646 4.397 4.121 3.818 3.480 3.101 2.676 2.191 1.513 0.000 0.000 0.000 0.000 0.000 0.000
   74 5.998 5.963 5.897 5.808 5.700 5.574 5.430 5.268 5.088 4.886 4.664 4.422 4.151 3.857 3.527 3.157 2.746 2.282 1.665 0.424 0.000 0.000 0.000 0.000 0.000
   75 6.011 5.976 5.909 5.821 5.713 5.588 5.445 5.285 5.107 4.909 4.693 4.453 4.192 3.903 3.585 3.231 2.839 2.401 1.841 0.943 0.000 0.000 0.000 0.000 0.000
   76 6.027 5.992 5.925 5.836 5.729 5.605 5.463 5.305 5.130 4.935 4.724 4.492 4.239 3.961 3.655 3.316 2.945 2.528 2.028 1.315 0.000 0.000 0.000 0.000 0.000
   77 6.044 6.009 5.942 5.854 5.748 5.624 5.484 5.328 5.156 4.967 4.760 4.535 4.289 4.025 3.730 3.408 3.056 2.664 2.214 1.610 0.424 0.000 0.000 0.000 0.000
   78 6.064 6.028 5.961 5.873 5.767 5.644 5.506 5.353 5.185 4.999 4.800 4.580 4.342 4.088 3.805 3.498 3.160 2.796 2.384 1.860 1.066 0.000 0.000 0.000 0.000
   79 6.084 6.049 5.982 5.894 5.788 5.668 5.532 5.380 5.215 5.035 4.840 4.627 4.396 4.148 3.877 3.585 3.264 2.918 2.532 2.068 1.431 0.000 0.000 0.000 0.000
   80 6.106 6.070 6.003 5.916 5.811 5.692 5.557 5.410 5.246 5.070 4.879 4.671 4.447 4.207 3.947 3.662 3.354 3.022 2.663 2.239 1.687 0.754 0.000 0.000 0.000
   81 6.128 6.092 6.026 5.939 5.835 5.716 5.584 5.438 5.276 5.103 4.916 4.715 4.494 4.261 4.005 3.729 3.434 3.110 2.770 2.374 1.872 1.131 0.000 0.000 0.000
   82 6.149 6.114 6.048 5.961 5.859 5.741 5.610 5.464 5.305 5.134 4.950 4.748 4.536 4.304 4.054 3.787 3.496 3.182 2.850 2.478 2.010 1.349 0.000 0.000 0.000
   83 6.171 6.136 6.071 5.984 5.883 5.765 5.635 5.490 5.333 5.162 4.980 4.780 4.569 4.339 4.095 3.832 3.544 3.234 2.908 2.540 2.094 1.477 0.000 0.000 0.000
   84 6.192 6.158 6.092 6.007 5.905 5.789 5.659 5.514 5.357 5.188 5.003 4.806 4.595 4.365 4.120 3.857 3.573 3.266 2.941 2.581 2.135 1.532 0.257 0.000 0.000
   85 6.212 6.177 6.113 6.027 5.926 5.809 5.680 5.535 5.378 5.207 5.025 4.825 4.611 4.382 4.137 3.871 3.586 3.276 2.951 2.583 2.128 1.520 0.000 0.000 0.000
   86 6.230 6.196 6.132 6.047 5.946 5.830 5.699 5.555 5.396 5.226 5.037 4.837 4.621 4.392 4.141 3.872 3.581 3.271 2.934 2.555 2.078 1.431 0.000 0.000 0.000
   87 6.246 6.213 6.149 6.065 5.965 5.847 5.716 5.570 5.411 5.237 5.048 4.844 4.625 4.388 4.131 3.856 3.558 3.240 2.893 2.493 1.987 1.259 0.000 0.000 0.000
   88 6.260 6.228 6.165 6.081 5.981 5.864 5.731 5.584 5.421 5.245 5.055 4.846 4.620 4.374 4.112 3.827 3.519 3.194 2.827 2.399 1.847 0.964 0.000 0.000 0.000
   89 6.272 6.240 6.178 6.094 5.994 5.877 5.744 5.595 5.431 5.252 5.055 4.842 4.608 4.357 4.086 3.791 3.473 3.127 2.745 2.277 1.645 0.327 0.000 0.000 0.000
   90 6.280 6.249 6.188 6.106 6.005 5.887 5.753 5.603 5.436 5.252 5.053 4.833 4.595 4.333 4.053 3.746 3.418 3.054 2.646 2.126 1.379 0.000 0.000 0.000 0.000
   91 6.286 6.256 6.195 6.114 6.013 5.895 5.761 5.610 5.440 5.254 5.049 4.822 4.576 4.309 4.017 3.698 3.353 2.975 2.532 1.952 1.023 0.000 0.000 0.000 0.000
   92 6.289 6.259 6.199 6.118 6.017 5.900 5.765 5.612 5.440 5.251 5.041 4.815 4.561 4.283 3.980 3.651 3.293 2.900 2.420 1.768 0.489 0.000 0.000 0.000 0.000
   93 6.288 6.258 6.199 6.118 6.018 5.901 5.764 5.611 5.439 5.247 5.035 4.802 4.546 4.262 3.950 3.609 3.241 2.834 2.323 1.602 0.000 0.000 0.000 0.000 0.000
   94 6.284 6.254 6.195 6.115 6.014 5.897 5.761 5.606 5.433 5.240 5.027 4.791 4.530 4.244 3.929 3.581 3.206 2.789 2.259 1.494 0.000 0.000 0.000 0.000 0.000
   95 6.277 6.247 6.188 6.106 6.007 5.888 5.752 5.598 5.424 5.232 5.018 4.780 4.522 4.236 3.918 3.567 3.192 2.778 2.241 1.468 0.000 0.000 0.000 0.000 0.000
   96 6.266 6.236 6.176 6.094 5.995 5.876 5.739 5.586 5.411 5.219 5.007 4.771 4.515 4.229 3.917 3.573 3.204 2.791 2.276 1.536 0.000 0.000 0.000 0.000 0.000
   97 6.253 6.222 6.162 6.079 5.978 5.860 5.722 5.569 5.396 5.207 4.996 4.767 4.511 4.233 3.929 3.594 3.233 2.833 2.345 1.677 0.000 0.000 0.000 0.000 0.000
   98 6.236 6.205 6.143 6.060 5.959 5.839 5.703 5.551 5.380 5.191 4.985 4.759 4.510 4.240 3.945 3.626 3.278 2.893 2.439 1.842 0.841 0.000 0.000 0.000 0.000
   99 6.218 6.185 6.123 6.039 5.936 5.817 5.682 5.529 5.361 5.175 4.974 4.754 4.516 4.254 3.971 3.661 3.329 2.962 2.542 2.018 1.237 0.000 0.000 0.000 0.000
  100 6.196 6.164 6.100 6.014 5.911 5.793 5.657 5.507 5.342 5.159 4.964 4.748 4.517 4.264 3.992 3.698 3.380 3.030 2.645 2.169 1.528 0.000 0.000 0.000 0.000
  101 6.174 6.140 6.074 5.989 5.886 5.767 5.633 5.484 5.322 5.144 4.951 4.741 4.517 4.274 4.011 3.726 3.422 3.090 2.727 2.295 1.743 0.824 0.000 0.000 0.000
  102 6.150 6.115 6.049 5.962 5.858 5.739 5.607 5.461 5.299 5.125 4.938 4.734 4.513 4.278 4.024 3.752 3.454 3.137 2.789 2.389 1.892 1.155 0.000 0.000 0.000
  103 6.125 6.090 6.023 5.935 5.831 5.713 5.581 5.436 5.277 5.103 4.918 4.718 4.505 4.275 4.027 3.761 3.470 3.163 2.827 2.451 1.987 1.340 0.000 0.000 0.000
  104 6.101 6.064 5.996 5.909 5.804 5.686 5.554 5.410 5.251 5.080 4.898 4.700 4.489 4.262 4.017 3.754 3.473 3.163 2.838 2.470 2.027 1.424 0.000 0.000 0.000
  105 6.077 6.040 5.971 5.882 5.778 5.659 5.526 5.382 5.225 5.056 4.871 4.674 4.465 4.239 3.997 3.733 3.452 3.146 2.817 2.453 2.019 1.420 0.000 0.000 0.000
  106 6.054 6.016 5.947 5.858 5.753 5.634 5.499 5.355 5.198 5.025 4.843 4.643 4.432 4.205 3.960 3.697 3.409 3.103 2.766 2.398 1.947 1.322 0.000 0.000 0.000
  107 6.033 5.995 5.926 5.836 5.730 5.609 5.475 5.328 5.169 4.995 4.810 4.606 4.392 4.163 3.909 3.643 3.348 3.031 2.687 2.303 1.819 1.113 0.000 0.000 0.000
  108 6.015 5.977 5.907 5.817 5.710 5.588 5.451 5.301 5.139 4.963 4.772 4.566 4.345 4.107 3.848 3.569 3.264 2.932 2.569 2.153 1.609 0.690 0.000 0.000 0.000
  109 5.999 5.962 5.892 5.801 5.694 5.569 5.432 5.279 5.112 4.930 4.733 4.520 4.292 4.046 3.775 3.484 3.162 2.809 2.420 1.952 1.298 0.000 0.000 0.000 0.000
  110 5.988 5.951 5.881 5.790 5.682 5.556 5.416 5.261 5.088 4.902 4.697 4.475 4.236 3.975 3.695 3.381 3.040 2.662 2.227 1.679 0.754 0.000 0.000 0.000 0.000
  111 5.980 5.943 5.875 5.784 5.674 5.549 5.406 5.246 5.069 4.875 4.663 4.432 4.181 3.906 3.602 3.273 2.902 2.488 1.996 1.300 0.000 0.000 0.000 0.000 0.000
  112 5.976 5.941 5.873 5.783 5.673 5.545 5.400 5.236 5.056 4.854 4.635 4.394 4.131 3.839 3.518 3.158 2.760 2.296 1.717 0.698 0.000 0.000 0.000 0.000 0.000
  113 5.977 5.942 5.875 5.786 5.677 5.548 5.402 5.237 5.052 4.845 4.619 4.367 4.089 3.781 3.437 3.052 2.620 2.106 1.394 0.000 0.000 0.000 0.000 0.000 0.000
  114 5.982 5.948 5.882 5.794 5.685 5.557 5.409 5.242 5.052 4.843 4.611 4.350 4.062 3.738 3.376 2.966 2.504 1.940 1.045 0.000 0.000 0.000 0.000 0.000 0.000
  115 5.991 5.957 5.893 5.805 5.697 5.570 5.422 5.254 5.063 4.850 4.614 4.348 4.053 3.721 3.344 2.921 2.436 1.825 0.736 0.000 0.000 0.000 0.000 0.000 0.000
  116 6.004 5.971 5.906 5.820 5.712 5.585 5.439 5.269 5.079 4.866 4.630 4.360 4.065 3.730 3.351 2.921 2.439 1.815 0.657 0.000 0.000 0.000 0.000 0.000 0.000
  117 6.021 5.988 5.924 5.837 5.729 5.604 5.457 5.290 5.102 4.891 4.653 4.392 4.099 3.767 3.397 2.977 2.501 1.909 0.907 0.000 0.000 0.000 0.000 0.000 0.000
  118 6.041 6.008 5.944 5.857 5.750 5.624 5.479 5.315 5.128 4.921 4.689 4.435 4.150 3.831 3.475 3.074 2.629 2.090 1.291 0.000 0.000 0.000 0.000 0.000 0.000
  119 6.063 6.030 5.966 5.878 5.772 5.647 5.503 5.341 5.160 4.958 4.735 4.485 4.215 3.912 3.580 3.204 2.792 2.311 1.671 0.271 0.000 0.000 0.000 0.000 0.000
  120 6.088 6.054 5.989 5.902 5.796 5.672 5.531 5.373 5.194 4.998 4.783 4.549 4.288 4.005 3.693 3.348 2.970 2.538 2.016 1.235 0.000 0.000 0.000 0.000 0.000
  121 6.113 6.079 6.014 5.927 5.822 5.698 5.560 5.403 5.233 5.044 4.837 4.612 4.366 4.099 3.810 3.488 3.143 2.758 2.311 1.727 0.709 0.000 0.000 0.000 0.000
  122 6.139 6.105 6.040 5.953 5.848 5.728 5.591 5.440 5.273 5.091 4.892 4.677 4.446 4.192 3.924 3.626 3.301 2.952 2.555 2.079 1.416 0.000 0.000 0.000 0.000
  123 6.165 6.131 6.066 5.979 5.875 5.756 5.623 5.476 5.314 5.136 4.947 4.741 4.520 4.280 4.023 3.741 3.443 3.119 2.759 2.352 1.824 1.021 0.000 0.000 0.000
  124 6.190 6.156 6.090 6.004 5.903 5.784 5.654 5.509 5.352 5.180 4.997 4.795 4.584 4.357 4.110 3.843 3.562 3.256 2.927 2.555 2.109 1.497 0.000 0.000 0.000
  125 6.213 6.179 6.114 6.028 5.927 5.811 5.682 5.540 5.386 5.219 5.039 4.846 4.640 4.419 4.180 3.926 3.651 3.355 3.045 2.705 2.301 1.778 0.977 0.000 0.000
  126 6.234 6.200 6.135 6.050 5.949 5.836 5.708 5.567 5.415 5.250 5.074 4.883 4.682 4.466 4.233 3.985 3.718 3.436 3.134 2.810 2.426 1.948 1.282 0.000 0.000
  127 6.252 6.217 6.153 6.069 5.968 5.855 5.728 5.590 5.438 5.275 5.101 4.912 4.711 4.498 4.268 4.023 3.762 3.477 3.182 2.871 2.496 2.044 1.421 0.000 0.000
  128 6.266 6.232 6.167 6.084 5.984 5.871 5.745 5.605 5.454 5.293 5.116 4.928 4.727 4.514 4.283 4.039 3.775 3.493 3.198 2.882 2.515 2.055 1.436 0.000 0.000
  129 6.277 6.243 6.179 6.096 5.996 5.882 5.756 5.616 5.464 5.298 5.122 4.934 4.730 4.511 4.281 4.033 3.765 3.484 3.185 2.857 2.482 2.008 1.343 0.000 0.000
  130 6.283 6.250 6.187 6.103 6.003 5.889 5.760 5.621 5.466 5.299 5.120 4.928 4.719 4.500 4.264 4.007 3.736 3.444 3.138 2.794 2.393 1.879 1.125 0.000 0.000
  131 6.286 6.253 6.189 6.106 6.006 5.891 5.761 5.618 5.463 5.292 5.109 4.912 4.699 4.472 4.227 3.961 3.679 3.383 3.058 2.694 2.256 1.680 0.664 0.000 0.000
