Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  105 11.562 11.562 11.562 11.562 11.562 11.562 11.562 11.562 11.562 10.501 9.851 9.300 8.784 8.269 7.738 7.187 6.597 5.952 5.233 4.394 3.340 1.706 0.000 0.000 0.000
  106 11.566 11.566 11.566 11.566 11.566 11.566 11.566 11.566 11.566 10.522 9.861 9.309 8.785 8.267 7.736 7.182 6.590 5.944 5.218 4.378 3.320 1.669 0.000 0.000 0.000
  107 11.569 11.569 11.569 11.569 11.569 11.569 11.569 11.569 11.569 10.587 9.898 9.332 8.798 8.272 7.730 7.166 6.564 5.901 5.163 4.296 3.191 1.357 0.000 0.000 0.000
  108 11.572 11.572 11.572 11.572 11.572 11.572 11.572 11.572 11.572 10.701 9.962 9.375 8.824 8.282 7.725 7.139 6.513 5.829 5.050 4.130 2.928 0.222 0.000 0.000 0.000
  109 11.574 11.574 11.574 11.574 11.574 11.574 11.574 11.574 11.574 10.881 10.059 9.441 8.867 8.303 7.720 7.110 6.447 5.716 4.880 3.872 2.480 0.000 0.000 0.000 0.000
  110 11.575 11.575 11.575 11.575 11.575 11.575 11.575 11.575 11.575 11.184 10.189 9.532 8.934 8.341 7.725 7.074 6.367 5.576 4.649 3.497 1.702 0.000 0.000 0.000 0.000
  111 11.576 11.576 11.576 11.576 11.576 11.576 11.576 11.576 11.576 11.576 10.355 9.649 9.022 8.398 7.748 7.053 6.279 5.399 4.343 2.947 0.000 0.000 0.000 0.000 0.000
  112 11.577 11.577 11.577 11.577 11.577 11.577 11.577 11.577 11.577 11.577 10.555 9.790 9.130 8.480 7.792 7.043 6.196 5.193 3.941 2.050 0.000 0.000 0.000 0.000 0.000
  113 11.576 11.576 11.576 11.576 11.576 11.576 11.576 11.576 11.576 11.576 10.776 9.936 9.254 8.582 7.867 7.065 6.127 4.975 3.404 0.000 0.000 0.000 0.000 0.000 0.000
  114 11.575 11.575 11.575 11.575 11.575 11.575 11.575 11.575 11.575 11.575 11.002 10.069 9.369 8.686 7.951 7.114 6.099 4.757 2.635 0.000 0.000 0.000 0.000 0.000 0.000
  115 11.574 11.574 11.574 11.574 11.574 11.574 11.574 11.574 11.574 11.574 11.192 10.156 9.452 8.766 8.031 7.176 6.110 4.596 1.322 0.000 0.000 0.000 0.000 0.000 0.000
  116 11.571 11.571 11.571 11.571 11.571 11.571 11.571 11.571 11.571 11.571 11.253 10.185 9.481 8.801 8.066 7.213 6.134 4.544 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  117 11.569 11.569 11.569 11.569 11.569 11.569 11.569 11.569 11.569 11.569 11.132 10.146 9.451 8.776 8.047 7.201 6.135 4.607 0.829 0.000 0.000 0.000 0.000 0.000 0.000
  118 11.566 11.566 11.566 11.566 11.566 11.566 11.566 11.566 11.566 11.566 10.921 10.048 9.370 8.701 7.981 7.150 6.135 4.768 2.473 0.000 0.000 0.000 0.000 0.000 0.000
  119 11.563 11.563 11.563 11.563 11.563 11.563 11.563 11.563 11.563 11.563 10.697 9.913 9.258 8.599 7.899 7.103 6.165 4.981 3.326 0.000 0.000 0.000 0.000 0.000 0.000
  120 11.559 11.559 11.559 11.559 11.559 11.559 11.559 11.559 11.559 11.559 10.478 9.765 9.135 8.500 7.824 7.081 6.224 5.207 3.909 1.858 0.000 0.000 0.000 0.000 0.000
  121 11.556 11.556 11.556 11.556 11.556 11.556 11.556 11.556 11.556 11.556 10.282 9.625 9.022 8.412 7.777 7.081 6.307 5.416 4.338 2.881 0.000 0.000 0.000 0.000 0.000
  122 11.552 11.552 11.552 11.552 11.552 11.552 11.552 11.552 11.552 10.948 10.120 9.504 8.930 8.353 7.752 7.107 6.397 5.602 4.664 3.484 1.609 0.000 0.000 0.000 0.000
  123 11.548 11.548 11.548 11.548 11.548 11.548 11.548 11.548 11.548 10.704 9.989 9.411 8.865 8.315 7.743 7.139 6.479 5.752 4.913 3.893 2.488 0.000 0.000 0.000 0.000
  124 11.544 11.544 11.544 11.544 11.544 11.544 11.544 11.544 11.544 10.542 9.892 9.341 8.815 8.288 7.743 7.170 6.554 5.869 5.098 4.182 2.985 0.536 0.000 0.000 0.000
  125 11.541 11.541 11.541 11.541 11.541 11.541 11.541 11.541 11.541 10.436 9.825 9.295 8.786 8.275 7.753 7.199 6.606 5.958 5.228 4.372 3.293 1.566 0.000 0.000 0.000
  126 11.537 11.537 11.537 11.537 11.537 11.537 11.537 11.537 11.537 10.372 9.783 9.269 8.770 8.270 7.760 7.218 6.646 6.015 5.308 4.488 3.468 1.942 0.000 0.000 0.000
  127 11.534 11.534 11.534 11.534 11.534 11.534 11.534 11.534 11.324 10.342 9.765 9.255 8.764 8.270 7.765 7.230 6.661 6.037 5.341 4.537 3.534 2.070 0.000 0.000 0.000
  128 11.532 11.532 11.532 11.532 11.532 11.532 11.532 11.532 11.317 10.341 9.768 9.256 8.767 8.273 7.766 7.231 6.658 6.034 5.331 4.519 3.503 2.008 0.000 0.000 0.000
  129 11.530 11.530 11.530 11.530 11.530 11.530 11.530 11.530 11.530 10.371 9.791 9.275 8.781 8.282 7.763 7.221 6.639 5.997 5.278 4.435 3.376 1.734 0.000 0.000 0.000
  130 11.528 11.528 11.528 11.528 11.528 11.528 11.528 11.528 11.528 10.431 9.832 9.308 8.802 8.292 7.761 7.204 6.601 5.938 5.182 4.294 3.143 1.103 0.000 0.000 0.000
  131 11.527 11.527 11.527 11.527 11.527 11.527 11.527 11.527 11.527 10.523 9.895 9.356 8.835 8.312 7.763 7.184 6.555 5.849 5.047 4.079 2.767 0.000 0.000 0.000 0.000
