Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   52 7.245 7.173 7.074 6.960 6.831 6.684 6.523 6.345 6.147 5.932 5.696 5.440 5.162 4.857 4.518 4.142 3.724 3.239 2.664 1.916 0.498 0.000 0.000 0.000 0.000
   53 7.239 7.166 7.065 6.950 6.819 6.673 6.510 6.332 6.136 5.920 5.686 5.431 5.156 4.853 4.521 4.148 3.739 3.262 2.702 1.982 0.752 0.000 0.000 0.000 0.000
   54 7.231 7.157 7.055 6.938 6.807 6.659 6.496 6.317 6.122 5.908 5.676 5.422 5.149 4.849 4.520 4.156 3.748 3.284 2.736 2.044 0.933 0.000 0.000 0.000 0.000
   55 7.222 7.147 7.043 6.926 6.792 6.644 6.480 6.301 6.105 5.892 5.660 5.410 5.137 4.840 4.513 4.156 3.754 3.302 2.765 2.097 1.066 0.000 0.000 0.000 0.000
   56 7.212 7.137 7.031 6.911 6.777 6.627 6.464 6.283 6.088 5.875 5.646 5.396 5.126 4.829 4.508 4.154 3.759 3.313 2.788 2.132 1.161 0.000 0.000 0.000 0.000
   57 7.202 7.126 7.017 6.896 6.761 6.611 6.446 6.265 6.070 5.858 5.628 5.379 5.108 4.816 4.495 4.144 3.756 3.310 2.792 2.152 1.215 0.000 0.000 0.000 0.000
   58 7.191 7.115 7.003 6.881 6.745 6.593 6.426 6.245 6.049 5.838 5.608 5.361 5.090 4.799 4.481 4.130 3.742 3.299 2.789 2.153 1.224 0.000 0.000 0.000 0.000
   59 7.180 7.104 6.990 6.866 6.727 6.575 6.409 6.228 6.029 5.817 5.586 5.338 5.068 4.779 4.461 4.107 3.718 3.280 2.765 2.130 1.188 0.000 0.000 0.000 0.000
   60 7.169 7.093 6.976 6.851 6.711 6.559 6.391 6.208 6.011 5.796 5.564 5.315 5.044 4.753 4.432 4.078 3.689 3.244 2.722 2.073 1.094 0.000 0.000 0.000 0.000
   61 7.159 7.084 6.965 6.837 6.697 6.543 6.373 6.190 5.990 5.776 5.542 5.290 5.017 4.720 4.399 4.042 3.643 3.194 2.661 1.993 0.920 0.000 0.000 0.000 0.000
   62 7.149 7.075 6.953 6.826 6.684 6.528 6.357 6.173 5.971 5.755 5.519 5.262 4.987 4.690 4.360 3.994 3.592 3.128 2.580 1.871 0.594 0.000 0.000 0.000 0.000
   63 7.140 7.068 6.944 6.815 6.672 6.516 6.345 6.157 5.955 5.735 5.495 5.236 4.956 4.650 4.315 3.946 3.524 3.046 2.467 1.706 0.000 0.000 0.000 0.000 0.000
   64 7.132 7.062 6.936 6.806 6.663 6.506 6.332 6.143 5.937 5.715 5.471 5.208 4.923 4.609 4.265 3.883 3.451 2.945 2.332 1.483 0.000 0.000 0.000 0.000 0.000
   65 7.125 7.058 6.930 6.799 6.655 6.497 6.323 6.132 5.924 5.698 5.452 5.182 4.889 4.568 4.212 3.814 3.365 2.834 2.172 1.178 0.000 0.000 0.000 0.000 0.000
   66 7.119 7.055 6.925 6.795 6.650 6.491 6.316 6.122 5.911 5.682 5.432 5.157 4.854 4.525 4.157 3.747 3.271 2.708 1.977 0.710 0.000 0.000 0.000 0.000 0.000
   67 7.114 7.053 6.923 6.792 6.647 6.487 6.311 6.118 5.903 5.669 5.413 5.134 4.826 4.483 4.107 3.674 3.175 2.569 1.762 0.000 0.000 0.000 0.000 0.000 0.000
   68 7.111 7.052 6.921 6.790 6.646 6.486 6.308 6.113 5.898 5.661 5.403 5.114 4.799 4.450 4.057 3.605 3.083 2.437 1.524 0.000 0.000 0.000 0.000 0.000 0.000
   69 7.109 7.052 6.921 6.790 6.646 6.487 6.309 6.111 5.895 5.657 5.394 5.104 4.781 4.422 4.016 3.553 3.003 2.315 1.280 0.000 0.000 0.000 0.000 0.000 0.000
   70 7.108 7.053 6.922 6.791 6.647 6.488 6.310 6.114 5.895 5.655 5.388 5.098 4.770 4.405 3.988 3.512 2.943 2.218 1.065 0.000 0.000 0.000 0.000 0.000 0.000
   71 7.109 7.054 6.923 6.794 6.650 6.491 6.313 6.116 5.899 5.655 5.390 5.093 4.765 4.395 3.978 3.492 2.913 2.170 0.945 0.000 0.000 0.000 0.000 0.000 0.000
   72 7.111 7.056 6.925 6.796 6.653 6.493 6.316 6.120 5.903 5.661 5.394 5.099 4.768 4.401 3.981 3.498 2.922 2.183 0.973 0.000 0.000 0.000 0.000 0.000 0.000
   73 7.115 7.058 6.929 6.800 6.657 6.498 6.320 6.124 5.907 5.666 5.403 5.111 4.785 4.421 4.006 3.536 2.970 2.260 1.146 0.000 0.000 0.000 0.000 0.000 0.000
   74 7.119 7.060 6.932 6.803 6.661 6.502 6.325 6.129 5.915 5.676 5.416 5.128 4.807 4.451 4.048 3.591 3.051 2.377 1.403 0.000 0.000 0.000 0.000 0.000 0.000
   75 7.125 7.062 6.936 6.808 6.665 6.506 6.331 6.137 5.923 5.688 5.432 5.150 4.837 4.492 4.107 3.665 3.156 2.528 1.680 0.000 0.000 0.000 0.000 0.000 0.000
   76 7.131 7.066 6.941 6.813 6.670 6.512 6.337 6.145 5.933 5.703 5.451 5.174 4.871 4.539 4.168 3.748 3.266 2.695 1.950 0.576 0.000 0.000 0.000 0.000 0.000
   77 7.139 7.070 6.947 6.819 6.677 6.519 6.346 6.155 5.948 5.722 5.476 5.206 4.913 4.591 4.238 3.840 3.388 2.857 2.198 1.221 0.000 0.000 0.000 0.000 0.000
   78 7.147 7.076 6.954 6.826 6.684 6.527 6.356 6.168 5.964 5.742 5.502 5.239 4.956 4.645 4.307 3.928 3.503 3.014 2.417 1.612 0.000 0.000 0.000 0.000 0.000
   79 7.156 7.082 6.961 6.834 6.693 6.537 6.368 6.181 5.980 5.765 5.530 5.276 4.998 4.698 4.371 4.011 3.609 3.149 2.605 1.909 0.712 0.000 0.000 0.000 0.000
   80 7.165 7.089 6.970 6.844 6.703 6.549 6.381 6.199 6.000 5.787 5.555 5.306 5.038 4.749 4.434 4.086 3.698 3.263 2.756 2.132 1.216 0.000 0.000 0.000 0.000
   81 7.175 7.097 6.980 6.854 6.714 6.561 6.395 6.214 6.018 5.807 5.581 5.339 5.075 4.792 4.483 4.148 3.776 3.359 2.875 2.299 1.506 0.000 0.000 0.000 0.000
   82 7.185 7.105 6.991 6.866 6.727 6.575 6.410 6.230 6.036 5.830 5.605 5.364 5.106 4.828 4.525 4.196 3.831 3.428 2.962 2.415 1.685 0.000 0.000 0.000 0.000
   83 7.194 7.115 7.001 6.878 6.741 6.589 6.426 6.248 6.056 5.848 5.625 5.387 5.131 4.855 4.555 4.229 3.871 3.471 3.021 2.482 1.790 0.500 0.000 0.000 0.000
   84 7.203 7.124 7.013 6.890 6.754 6.604 6.441 6.262 6.071 5.866 5.642 5.407 5.151 4.873 4.575 4.246 3.891 3.496 3.042 2.506 1.819 0.596 0.000 0.000 0.000
   85 7.212 7.134 7.024 6.903 6.768 6.618 6.455 6.277 6.084 5.879 5.655 5.417 5.158 4.880 4.580 4.254 3.892 3.490 3.032 2.484 1.784 0.436 0.000 0.000 0.000
   86 7.220 7.143 7.036 6.916 6.782 6.633 6.469 6.291 6.098 5.891 5.665 5.425 5.161 4.883 4.574 4.239 3.871 3.461 2.988 2.420 1.674 0.000 0.000 0.000 0.000
   87 7.228 7.152 7.047 6.928 6.795 6.647 6.483 6.305 6.111 5.900 5.672 5.427 5.161 4.872 4.560 4.216 3.831 3.407 2.907 2.307 1.476 0.000 0.000 0.000 0.000
   88 7.234 7.160 7.057 6.940 6.808 6.659 6.497 6.317 6.120 5.909 5.675 5.425 5.152 4.858 4.531 4.177 3.779 3.326 2.800 2.144 1.161 0.000 0.000 0.000 0.000
   89 7.240 7.167 7.066 6.951 6.820 6.672 6.509 6.328 6.130 5.914 5.678 5.422 5.141 4.836 4.501 4.125 3.706 3.229 2.654 1.921 0.563 0.000 0.000 0.000 0.000
   90 7.244 7.173 7.074 6.960 6.830 6.684 6.519 6.338 6.139 5.918 5.678 5.415 5.127 4.811 4.458 4.070 3.624 3.111 2.483 1.630 0.000 0.000 0.000 0.000 0.000
   91 7.246 7.177 7.080 6.967 6.839 6.693 6.530 6.346 6.145 5.923 5.679 5.409 5.111 4.784 4.420 4.006 3.537 2.984 2.292 1.258 0.000 0.000 0.000 0.000 0.000
   92 7.248 7.180 7.084 6.973 6.845 6.700 6.536 6.354 6.151 5.926 5.677 5.403 5.097 4.760 4.380 3.951 3.455 2.860 2.095 0.755 0.000 0.000 0.000 0.000 0.000
   93 7.247 7.180 7.085 6.975 6.848 6.703 6.539 6.357 6.153 5.927 5.677 5.398 5.087 4.742 4.351 3.903 3.387 2.759 1.919 0.000 0.000 0.000 0.000 0.000 0.000
   94 7.246 7.179 7.084 6.974 6.847 6.703 6.539 6.356 6.151 5.925 5.671 5.389 5.076 4.725 4.329 3.874 3.342 2.692 1.810 0.000 0.000 0.000 0.000 0.000 0.000
   95 7.242 7.176 7.080 6.970 6.842 6.696 6.533 6.350 6.144 5.917 5.664 5.383 5.070 4.716 4.322 3.865 3.336 2.683 1.790 0.000 0.000 0.000 0.000 0.000 0.000
   96 7.238 7.170 7.073 6.962 6.834 6.688 6.524 6.339 6.135 5.907 5.655 5.373 5.063 4.717 4.323 3.878 3.359 2.724 1.880 0.000 0.000 0.000 0.000 0.000 0.000
   97 7.232 7.164 7.065 6.952 6.822 6.675 6.510 6.324 6.120 5.895 5.644 5.368 5.062 4.722 4.342 3.913 3.414 2.815 2.043 0.622 0.000 0.000 0.000 0.000 0.000
   98 7.224 7.155 7.053 6.938 6.807 6.658 6.492 6.307 6.104 5.879 5.632 5.362 5.064 4.735 4.370 3.960 3.488 2.935 2.239 1.181 0.000 0.000 0.000 0.000 0.000
   99 7.216 7.145 7.040 6.922 6.789 6.640 6.473 6.287 6.086 5.864 5.622 5.359 5.069 4.750 4.403 4.011 3.572 3.059 2.435 1.578 0.000 0.000 0.000 0.000 0.000
  100 7.207 7.133 7.026 6.906 6.770 6.619 6.452 6.268 6.069 5.850 5.612 5.354 5.075 4.770 4.438 4.065 3.653 3.179 2.615 1.887 0.542 0.000 0.000 0.000 0.000
  101 7.197 7.121 7.010 6.888 6.750 6.598 6.430 6.249 6.050 5.835 5.603 5.354 5.080 4.789 4.468 4.117 3.725 3.283 2.765 2.129 1.184 0.000 0.000 0.000 0.000
  102 7.186 7.109 6.994 6.869 6.731 6.579 6.412 6.229 6.033 5.822 5.595 5.350 5.087 4.801 4.491 4.156 3.785 3.368 2.884 2.304 1.515 0.000 0.000 0.000 0.000
  103 7.176 7.097 6.979 6.852 6.712 6.558 6.392 6.211 6.017 5.806 5.584 5.341 5.086 4.808 4.507 4.181 3.820 3.420 2.967 2.423 1.714 0.182 0.000 0.000 0.000
  104 7.165 7.085 6.964 6.835 6.693 6.540 6.373 6.192 5.998 5.792 5.571 5.332 5.079 4.804 4.509 4.190 3.838 3.450 3.007 2.487 1.821 0.679 0.000 0.000 0.000
  105 7.155 7.075 6.950 6.820 6.677 6.522 6.354 6.174 5.981 5.774 5.552 5.316 5.063 4.793 4.499 4.179 3.834 3.446 3.011 2.495 1.842 0.758 0.000 0.000 0.000
  106 7.145 7.066 6.939 6.807 6.663 6.507 6.338 6.156 5.962 5.754 5.533 5.294 5.041 4.766 4.474 4.152 3.803 3.415 2.973 2.449 1.779 0.583 0.000 0.000 0.000
  107 7.137 7.059 6.930 6.797 6.652 6.495 6.324 6.142 5.944 5.735 5.509 5.267 5.008 4.730 4.433 4.104 3.746 3.343 2.889 2.341 1.616 0.000 0.000 0.000 0.000
  108 7.129 7.054 6.923 6.789 6.643 6.484 6.312 6.127 5.926 5.711 5.482 5.234 4.971 4.685 4.376 4.038 3.663 3.242 2.758 2.162 1.326 0.000 0.000 0.000 0.000
  109 7.123 7.052 6.919 6.785 6.639 6.478 6.303 6.115 5.910 5.691 5.455 5.202 4.926 4.626 4.305 3.951 3.553 3.104 2.574 1.898 0.765 0.000 0.000 0.000 0.000
  110 7.118 7.051 6.918 6.784 6.637 6.476 6.300 6.108 5.898 5.672 5.428 5.165 4.877 4.566 4.225 3.846 3.420 2.928 2.331 1.506 0.000 0.000 0.000 0.000 0.000
  111 7.115 7.053 6.919 6.786 6.640 6.478 6.300 6.105 5.891 5.658 5.406 5.131 4.833 4.501 4.136 3.732 3.263 2.714 2.010 0.839 0.000 0.000 0.000 0.000 0.000
  112 7.113 7.056 6.923 6.791 6.645 6.484 6.305 6.107 5.889 5.652 5.389 5.106 4.790 4.439 4.051 3.607 3.094 2.459 1.588 0.000 0.000 0.000 0.000 0.000 0.000
  113 7.113 7.060 6.928 6.798 6.655 6.493 6.315 6.116 5.894 5.651 5.385 5.085 4.755 4.388 3.968 3.485 2.916 2.180 0.997 0.000 0.000 0.000 0.000 0.000 0.000
  114 7.115 7.064 6.934 6.806 6.663 6.504 6.325 6.126 5.904 5.658 5.381 5.075 4.734 4.345 3.905 3.384 2.754 1.905 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  115 7.119 7.068 6.941 6.815 6.674 6.516 6.338 6.138 5.917 5.667 5.390 5.079 4.726 4.326 3.865 3.320 2.646 1.693 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  116 7.125 7.073 6.948 6.823 6.684 6.527 6.350 6.152 5.930 5.681 5.402 5.089 4.736 4.333 3.867 3.312 2.618 1.632 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  117 7.132 7.077 6.955 6.831 6.692 6.536 6.359 6.163 5.943 5.695 5.420 5.107 4.757 4.362 3.904 3.362 2.692 1.756 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  118 7.140 7.082 6.962 6.839 6.700 6.545 6.368 6.171 5.954 5.710 5.437 5.136 4.795 4.414 3.977 3.463 2.843 2.023 0.187 0.000 0.000 0.000 0.000 0.000 0.000
  119 7.150 7.088 6.970 6.847 6.708 6.552 6.376 6.183 5.966 5.727 5.462 5.170 4.847 4.479 4.068 3.595 3.035 2.332 1.267 0.000 0.000 0.000 0.000 0.000 0.000
  120 7.160 7.094 6.978 6.854 6.715 6.559 6.387 6.195 5.981 5.750 5.493 5.210 4.902 4.559 4.174 3.741 3.242 2.632 1.830 0.000 0.000 0.000 0.000 0.000 0.000
  121 7.171 7.101 6.986 6.862 6.724 6.568 6.396 6.208 5.999 5.775 5.527 5.257 4.964 4.640 4.284 3.889 3.434 2.906 2.251 1.294 0.000 0.000 0.000 0.000 0.000
  122 7.182 7.109 6.995 6.871 6.733 6.578 6.409 6.224 6.021 5.801 5.563 5.307 5.026 4.721 4.388 4.022 3.610 3.140 2.576 1.856 0.472 0.000 0.000 0.000 0.000
  123 7.193 7.117 7.004 6.880 6.743 6.590 6.423 6.241 6.043 5.830 5.601 5.353 5.085 4.796 4.481 4.137 3.758 3.331 2.831 2.228 1.375 0.000 0.000 0.000 0.000
  124 7.204 7.126 7.014 6.891 6.754 6.602 6.439 6.259 6.066 5.859 5.635 5.395 5.139 4.864 4.560 4.235 3.876 3.480 3.027 2.487 1.800 0.537 0.000 0.000 0.000
  125 7.215 7.135 7.024 6.902 6.765 6.616 6.454 6.277 6.087 5.885 5.668 5.435 5.184 4.914 4.628 4.312 3.970 3.592 3.169 2.673 2.062 1.174 0.000 0.000 0.000
  126 7.224 7.143 7.034 6.912 6.777 6.629 6.467 6.295 6.107 5.907 5.694 5.463 5.219 4.955 4.672 4.365 4.033 3.670 3.257 2.790 2.220 1.453 0.000 0.000 0.000
  127 7.232 7.151 7.043 6.922 6.788 6.641 6.481 6.307 6.121 5.925 5.710 5.483 5.242 4.980 4.700 4.399 4.071 3.711 3.310 2.851 2.303 1.571 0.000 0.000 0.000
  128 7.238 7.158 7.051 6.931 6.798 6.650 6.491 6.319 6.134 5.934 5.723 5.494 5.251 4.992 4.712 4.411 4.080 3.720 3.315 2.855 2.307 1.576 0.000 0.000 0.000
  129 7.243 7.164 7.058 6.939 6.805 6.659 6.500 6.326 6.140 5.940 5.724 5.498 5.252 4.988 4.702 4.395 4.060 3.696 3.284 2.808 2.239 1.467 0.000 0.000 0.000
  130 7.246 7.168 7.064 6.945 6.812 6.666 6.505 6.331 6.141 5.939 5.724 5.488 5.239 4.969 4.678 4.361 4.020 3.638 3.211 2.711 2.100 1.212 0.000 0.000 0.000
  131 7.247 7.171 7.067 6.950 6.817 6.671 6.509 6.333 6.141 5.936 5.714 5.476 5.218 4.943 4.642 4.314 3.955 3.552 3.099 2.563 1.876 0.711 0.000 0.000 0.000
