Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   63 10.614 10.614 10.614 10.614 10.614 10.614 10.614 10.451 9.639 9.154 8.709 8.260 7.796 7.294 6.748 6.134 5.434 4.596 3.521 1.850 0.000 0.000 0.000 0.000 0.000
   64 10.615 10.615 10.615 10.615 10.615 10.615 10.615 10.399 9.620 9.133 8.684 8.238 7.773 7.279 6.740 6.138 5.451 4.649 3.639 2.149 0.000 0.000 0.000 0.000 0.000
   65 10.616 10.616 10.616 10.616 10.616 10.616 10.616 10.330 9.592 9.108 8.660 8.215 7.753 7.265 6.731 6.145 5.485 4.712 3.762 2.445 0.000 0.000 0.000 0.000 0.000
   66 10.617 10.617 10.617 10.617 10.617 10.617 10.617 10.259 9.560 9.078 8.634 8.189 7.735 7.252 6.730 6.159 5.523 4.785 3.892 2.708 0.000 0.000 0.000 0.000 0.000
   67 10.618 10.618 10.618 10.618 10.618 10.618 10.618 10.194 9.526 9.049 8.607 8.169 7.717 7.242 6.732 6.177 5.561 4.852 4.015 2.931 1.020 0.000 0.000 0.000 0.000
   68 10.618 10.618 10.618 10.618 10.618 10.618 10.618 10.133 9.495 9.024 8.586 8.150 7.703 7.236 6.735 6.196 5.597 4.919 4.121 3.117 1.551 0.000 0.000 0.000 0.000
   69 10.618 10.618 10.618 10.618 10.618 10.618 10.618 10.084 9.468 9.001 8.567 8.136 7.694 7.232 6.742 6.213 5.627 4.971 4.207 3.259 1.871 0.000 0.000 0.000 0.000
   70 10.618 10.618 10.618 10.618 10.618 10.618 10.618 10.049 9.448 8.985 8.555 8.126 7.689 7.233 6.746 6.226 5.654 5.012 4.267 3.355 2.072 0.000 0.000 0.000 0.000
   71 10.618 10.618 10.618 10.618 10.618 10.618 10.618 10.028 9.436 8.976 8.548 8.120 7.685 7.231 6.750 6.233 5.667 5.036 4.303 3.411 2.179 0.000 0.000 0.000 0.000
   72 10.618 10.618 10.618 10.618 10.618 10.618 10.618 10.022 9.434 8.974 8.546 8.122 7.688 7.234 6.753 6.236 5.674 5.039 4.313 3.421 2.202 0.000 0.000 0.000 0.000
   73 10.618 10.618 10.618 10.618 10.618 10.618 10.618 10.028 9.439 8.979 8.550 8.124 7.690 7.236 6.755 6.232 5.666 5.028 4.290 3.391 2.137 0.000 0.000 0.000 0.000
   74 10.617 10.617 10.617 10.617 10.617 10.617 10.617 10.053 9.456 8.996 8.563 8.137 7.698 7.239 6.752 6.226 5.647 4.994 4.242 3.310 1.976 0.000 0.000 0.000 0.000
   75 10.617 10.617 10.617 10.617 10.617 10.617 10.617 10.091 9.479 9.016 8.584 8.151 7.709 7.244 6.749 6.210 5.617 4.943 4.160 3.176 1.729 0.000 0.000 0.000 0.000
   76 10.617 10.617 10.617 10.617 10.617 10.617 10.617 10.145 9.513 9.044 8.610 8.175 7.723 7.250 6.743 6.191 5.579 4.876 4.048 2.984 1.213 0.000 0.000 0.000 0.000
   77 10.616 10.616 10.616 10.616 10.616 10.616 10.616 10.211 9.551 9.080 8.640 8.200 7.745 7.265 6.743 6.170 5.533 4.795 3.906 2.718 0.000 0.000 0.000 0.000 0.000
   78 10.615 10.615 10.615 10.615 10.615 10.615 10.615 10.291 9.594 9.118 8.675 8.231 7.771 7.280 6.746 6.154 5.484 4.700 3.731 2.370 0.000 0.000 0.000 0.000 0.000
   79 10.614 10.614 10.614 10.614 10.614 10.614 10.614 10.385 9.633 9.155 8.712 8.266 7.801 7.299 6.756 6.142 5.439 4.601 3.538 1.940 0.000 0.000 0.000 0.000 0.000
   80 10.613 10.613 10.613 10.613 10.613 10.613 10.613 10.497 9.667 9.187 8.746 8.300 7.831 7.326 6.766 6.136 5.402 4.511 3.333 1.284 0.000 0.000 0.000 0.000 0.000
   81 10.612 10.612 10.612 10.612 10.612 10.612 10.612 10.612 9.692 9.212 8.771 8.325 7.858 7.347 6.784 6.139 5.375 4.437 3.150 0.000 0.000 0.000 0.000 0.000 0.000
   82 10.610 10.610 10.610 10.610 10.610 10.610 10.610 10.610 9.700 9.225 8.789 8.345 7.878 7.367 6.799 6.144 5.370 4.396 3.029 0.000 0.000 0.000 0.000 0.000 0.000
   83 10.609 10.609 10.609 10.609 10.609 10.609 10.609 10.506 9.692 9.224 8.789 8.349 7.885 7.377 6.808 6.153 5.379 4.402 3.027 0.000 0.000 0.000 0.000 0.000 0.000
   84 10.607 10.607 10.607 10.607 10.607 10.607 10.607 10.377 9.669 9.207 8.777 8.341 7.879 7.374 6.811 6.169 5.405 4.456 3.146 0.000 0.000 0.000 0.000 0.000 0.000
   85 10.605 10.605 10.605 10.605 10.605 10.605 10.605 10.266 9.630 9.178 8.752 8.319 7.862 7.365 6.811 6.184 5.447 4.552 3.359 1.196 0.000 0.000 0.000 0.000 0.000
   86 10.604 10.604 10.604 10.604 10.604 10.604 10.604 10.162 9.580 9.138 8.716 8.290 7.838 7.349 6.812 6.204 5.508 4.673 3.614 1.991 0.000 0.000 0.000 0.000 0.000
   87 10.602 10.602 10.602 10.602 10.602 10.602 10.602 10.064 9.524 9.092 8.676 8.254 7.810 7.334 6.812 6.233 5.576 4.810 3.864 2.563 0.000 0.000 0.000 0.000 0.000
   88 10.600 10.600 10.600 10.600 10.600 10.600 10.600 9.972 9.466 9.044 8.636 8.219 7.785 7.323 6.821 6.267 5.651 4.945 4.097 3.001 1.099 0.000 0.000 0.000 0.000
   89 10.599 10.599 10.599 10.599 10.599 10.599 10.599 9.891 9.410 8.998 8.597 8.191 7.766 7.316 6.831 6.305 5.726 5.066 4.302 3.350 1.974 0.000 0.000 0.000 0.000
   90 10.598 10.598 10.598 10.598 10.598 10.598 10.598 9.822 9.361 8.956 8.562 8.166 7.748 7.314 6.850 6.346 5.797 5.176 4.469 3.621 2.487 0.000 0.000 0.000 0.000
   91 10.597 10.597 10.597 10.597 10.597 10.597 10.597 9.767 9.320 8.922 8.537 8.144 7.742 7.316 6.867 6.381 5.856 5.267 4.606 3.826 2.827 1.183 0.000 0.000 0.000
   92 10.596 10.596 10.596 10.596 10.596 10.596 10.590 9.724 9.288 8.898 8.517 8.132 7.734 7.319 6.878 6.412 5.899 5.340 4.708 3.973 3.062 1.726 0.000 0.000 0.000
   93 10.596 10.596 10.596 10.596 10.596 10.596 10.400 9.700 9.267 8.880 8.503 8.122 7.730 7.322 6.891 6.431 5.932 5.386 4.774 4.066 3.206 2.004 0.000 0.000 0.000
   94 10.597 10.597 10.597 10.597 10.597 10.597 10.365 9.689 9.260 8.873 8.498 8.117 7.727 7.322 6.893 6.439 5.947 5.405 4.804 4.109 3.270 2.121 0.000 0.000 0.000
   95 10.598 10.598 10.598 10.598 10.598 10.598 10.388 9.692 9.263 8.873 8.495 8.117 7.727 7.319 6.894 6.433 5.941 5.399 4.798 4.103 3.260 2.102 0.000 0.000 0.000
   96 10.599 10.599 10.599 10.599 10.599 10.599 10.509 9.715 9.277 8.885 8.504 8.118 7.726 7.313 6.882 6.415 5.916 5.364 4.747 4.035 3.167 1.943 0.000 0.000 0.000
   97 10.601 10.601 10.601 10.601 10.601 10.601 10.601 9.755 9.307 8.907 8.518 8.128 7.728 7.307 6.861 6.385 5.869 5.302 4.663 3.916 2.988 1.631 0.000 0.000 0.000
   98 10.604 10.604 10.604 10.604 10.604 10.604 10.604 9.818 9.349 8.938 8.542 8.144 7.731 7.297 6.839 6.344 5.805 5.210 4.533 3.729 2.692 0.842 0.000 0.000 0.000
   99 10.606 10.606 10.606 10.606 10.606 10.606 10.606 9.902 9.404 8.984 8.576 8.166 7.741 7.293 6.812 6.295 5.726 5.088 4.350 3.458 2.269 0.000 0.000 0.000 0.000
  100 10.609 10.609 10.609 10.609 10.609 10.609 10.609 10.012 9.477 9.040 8.621 8.200 7.758 7.293 6.786 6.241 5.628 4.933 4.116 3.079 1.470 0.000 0.000 0.000 0.000
  101 10.612 10.612 10.612 10.612 10.612 10.612 10.612 10.157 9.559 9.106 8.676 8.243 7.786 7.300 6.772 6.183 5.524 4.753 3.819 2.587 0.000 0.000 0.000 0.000 0.000
  102 10.615 10.615 10.615 10.615 10.615 10.615 10.615 10.370 9.649 9.176 8.737 8.293 7.824 7.319 6.762 6.135 5.415 4.552 3.451 1.744 0.000 0.000 0.000 0.000 0.000
  103 10.618 10.618 10.618 10.618 10.618 10.618 10.618 10.618 9.737 9.248 8.799 8.343 7.867 7.345 6.762 6.098 5.310 4.336 2.992 0.000 0.000 0.000 0.000 0.000 0.000
  104 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 9.815 9.304 8.847 8.389 7.905 7.370 6.772 6.070 5.226 4.134 2.467 0.000 0.000 0.000 0.000 0.000 0.000
  105 10.622 10.622 10.622 10.622 10.622 10.622 10.622 10.622 9.872 9.345 8.880 8.417 7.926 7.385 6.776 6.055 5.170 3.982 1.991 0.000 0.000 0.000 0.000 0.000 0.000
  106 10.624 10.624 10.624 10.624 10.624 10.624 10.624 10.624 9.898 9.355 8.888 8.418 7.924 7.381 6.763 6.039 5.141 3.938 1.886 0.000 0.000 0.000 0.000 0.000 0.000
  107 10.625 10.625 10.625 10.625 10.625 10.625 10.625 10.625 9.885 9.338 8.865 8.396 7.897 7.351 6.739 6.021 5.153 4.018 2.248 0.000 0.000 0.000 0.000 0.000 0.000
  108 10.626 10.626 10.626 10.626 10.626 10.626 10.626 10.626 9.837 9.293 8.820 8.349 7.852 7.309 6.705 6.019 5.202 4.188 2.757 0.000 0.000 0.000 0.000 0.000 0.000
  109 10.626 10.626 10.626 10.626 10.626 10.626 10.626 10.626 9.759 9.231 8.757 8.286 7.796 7.267 6.687 6.035 5.285 4.386 3.228 1.222 0.000 0.000 0.000 0.000 0.000
  110 10.626 10.626 10.626 10.626 10.626 10.626 10.626 10.626 9.669 9.154 8.687 8.227 7.745 7.232 6.681 6.073 5.386 4.591 3.619 2.254 0.000 0.000 0.000 0.000 0.000
  111 10.626 10.626 10.626 10.626 10.626 10.626 10.626 10.327 9.575 9.079 8.624 8.171 7.704 7.216 6.694 6.120 5.494 4.781 3.938 2.857 0.950 0.000 0.000 0.000 0.000
  112 10.626 10.626 10.626 10.626 10.626 10.626 10.626 10.138 9.492 9.012 8.569 8.129 7.680 7.210 6.712 6.176 5.590 4.941 4.188 3.273 1.973 0.000 0.000 0.000 0.000
  113 10.625 10.625 10.625 10.625 10.625 10.625 10.625 10.010 9.421 8.958 8.527 8.099 7.664 7.213 6.738 6.228 5.678 5.072 4.380 3.565 2.498 0.000 0.000 0.000 0.000
  114 10.624 10.624 10.624 10.624 10.624 10.624 10.624 9.921 9.368 8.919 8.497 8.082 7.660 7.223 6.762 6.274 5.745 5.170 4.524 3.764 2.820 1.332 0.000 0.000 0.000
  115 10.623 10.623 10.623 10.623 10.623 10.623 10.623 9.864 9.333 8.895 8.481 8.073 7.656 7.230 6.781 6.308 5.795 5.236 4.612 3.892 3.011 1.738 0.000 0.000 0.000
  116 10.621 10.621 10.621 10.621 10.621 10.621 10.621 9.836 9.318 8.884 8.474 8.068 7.658 7.234 6.794 6.324 5.819 5.270 4.661 3.954 3.098 1.896 0.000 0.000 0.000
  117 10.620 10.620 10.620 10.620 10.620 10.620 10.620 9.830 9.317 8.885 8.479 8.075 7.663 7.242 6.796 6.326 5.821 5.268 4.659 3.952 3.092 1.877 0.000 0.000 0.000
  118 10.619 10.619 10.619 10.619 10.619 10.619 10.619 9.848 9.334 8.899 8.489 8.084 7.671 7.242 6.793 6.314 5.802 5.238 4.611 3.883 2.989 1.672 0.000 0.000 0.000
  119 10.619 10.619 10.619 10.619 10.619 10.619 10.619 9.891 9.364 8.928 8.514 8.101 7.682 7.242 6.781 6.292 5.760 5.179 4.521 3.749 2.775 1.234 0.000 0.000 0.000
  120 10.618 10.618 10.618 10.618 10.618 10.618 10.618 9.951 9.410 8.966 8.546 8.126 7.697 7.246 6.771 6.260 5.704 5.088 4.384 3.545 2.435 0.000 0.000 0.000 0.000
  121 10.617 10.617 10.617 10.617 10.617 10.617 10.617 10.033 9.468 9.015 8.591 8.163 7.721 7.256 6.761 6.222 5.629 4.970 4.202 3.254 1.925 0.000 0.000 0.000 0.000
  122 10.616 10.616 10.616 10.616 10.616 10.616 10.616 10.130 9.533 9.075 8.643 8.210 7.755 7.272 6.756 6.189 5.549 4.825 3.967 2.850 0.793 0.000 0.000 0.000 0.000
  123 10.614 10.614 10.614 10.614 10.614 10.614 10.614 10.236 9.597 9.135 8.701 8.261 7.799 7.302 6.760 6.158 5.475 4.676 3.689 2.324 0.000 0.000 0.000 0.000 0.000
  124 10.613 10.613 10.613 10.613 10.613 10.613 10.613 10.351 9.656 9.192 8.756 8.314 7.849 7.339 6.779 6.143 5.406 4.514 3.356 1.435 0.000 0.000 0.000 0.000 0.000
  125 10.611 10.611 10.611 10.611 10.611 10.611 10.611 10.471 9.699 9.236 8.803 8.363 7.891 7.381 6.806 6.142 5.358 4.377 3.006 0.000 0.000 0.000 0.000 0.000 0.000
  126 10.610 10.610 10.610 10.610 10.610 10.610 10.610 10.610 9.723 9.262 8.833 8.396 7.927 7.413 6.833 6.156 5.335 4.282 2.710 0.000 0.000 0.000 0.000 0.000 0.000
  127 10.608 10.608 10.608 10.608 10.608 10.608 10.608 10.534 9.724 9.268 8.841 8.406 7.944 7.431 6.851 6.171 5.340 4.259 2.595 0.000 0.000 0.000 0.000 0.000 0.000
  128 10.606 10.606 10.606 10.606 10.606 10.606 10.606 10.411 9.702 9.252 8.829 8.396 7.937 7.426 6.852 6.178 5.364 4.315 2.746 0.000 0.000 0.000 0.000 0.000 0.000
  129 10.605 10.605 10.605 10.605 10.605 10.605 10.605 10.296 9.664 9.221 8.800 8.370 7.910 7.408 6.843 6.188 5.407 4.433 3.066 0.000 0.000 0.000 0.000 0.000 0.000
  130 10.603 10.603 10.603 10.603 10.603 10.603 10.603 10.190 9.610 9.172 8.755 8.329 7.872 7.378 6.827 6.200 5.470 4.582 3.420 1.431 0.000 0.000 0.000 0.000 0.000
  131 10.602 10.602 10.602 10.602 10.602 10.602 10.602 10.089 9.551 9.119 8.704 8.280 7.833 7.350 6.819 6.224 5.544 4.742 3.743 2.306 0.000 0.000 0.000 0.000 0.000
