Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   35 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 11.411 4.607 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   36 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 11.152 4.261 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   37 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 10.865 3.324 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   38 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 10.589 3.485 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   39 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 10.332 3.613 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   40 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 10.119 3.719 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   41 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 12.766 9.943 4.653 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   42 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 12.107 9.805 5.462 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   43 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 11.790 9.699 6.141 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   44 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 11.584 9.626 6.920 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   45 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 11.449 9.574 7.629 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   46 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 11.371 9.537 7.645 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   47 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 11.338 9.527 7.643 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   48 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 11.352 9.531 7.629 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   49 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 11.414 9.556 7.303 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   50 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 11.532 9.601 6.340 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   51 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 11.728 9.675 5.548 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   52 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 12.032 9.783 4.563 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   53 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 12.620 9.928 3.731 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   54 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 10.116 3.630 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   55 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 10.350 3.511 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   56 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 10.631 3.361 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   57 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 10.927 3.163 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   58 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 11.213 4.195 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   59 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 11.453 4.517 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   60 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 11.591 4.582 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   61 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 11.574 4.322 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   62 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 11.396 3.263 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   63 13.119 13.119 13.119 13.119 13.119 13.119 13.119 13.119 13.119 13.119 13.119 13.119 13.119 13.119 13.119 13.119 11.095 3.573 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   64 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 10.735 3.844 0.689 0.000 0.000 0.000 0.000 0.000 0.000
   65 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 10.378 4.097 1.298 0.000 0.000 0.000 0.000 0.000 0.000
   66 13.133 13.133 13.133 13.133 13.133 13.133 13.133 13.133 13.133 13.133 13.133 13.133 13.133 13.133 13.133 13.133 10.072 4.375 1.583 0.000 0.000 0.000 0.000 0.000 0.000
   67 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 9.843 4.773 1.710 0.000 0.000 0.000 0.000 0.000 0.000
   68 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 12.085 9.680 7.217 1.689 0.000 0.000 0.000 0.000 0.000 0.000
   69 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 11.701 9.570 7.453 1.470 0.000 0.000 0.000 0.000 0.000 0.000
   70 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 11.483 9.506 7.561 0.810 0.000 0.000 0.000 0.000 0.000 0.000
   71 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 13.139 11.375 9.467 7.598 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   72 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 11.353 9.455 7.582 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   73 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 11.418 9.463 7.494 1.509 0.000 0.000 0.000 0.000 0.000 0.000
   74 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 11.598 9.501 7.286 1.964 0.000 0.000 0.000 0.000 0.000 0.000
   75 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 11.944 9.581 6.503 2.155 0.000 0.000 0.000 0.000 0.000 0.000
   76 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 12.871 9.729 4.740 2.194 0.000 0.000 0.000 0.000 0.000 0.000
   77 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 9.989 4.421 2.110 0.000 0.000 0.000 0.000 0.000 0.000
   78 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 10.410 4.180 1.905 0.000 0.000 0.000 0.000 0.000 0.000
   79 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 10.997 3.938 1.528 0.000 0.000 0.000 0.000 0.000 0.000
   80 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 10.849 3.663 0.713 0.000 0.000 0.000 0.000 0.000 0.000
   81 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 11.182 3.306 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   82 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 11.285 4.494 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   83 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 11.173 4.641 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   84 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 11.186 3.514 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   85 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 10.141 3.531 0.525 0.000 0.000 0.000 0.000 0.000 0.000
   86 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 9.747 3.833 1.621 0.000 0.000 0.000 0.000 0.000 0.000
   87 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 10.305 4.075 2.111 0.000 0.000 0.000 0.000 0.000 0.000
   88 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 9.700 4.299 2.412 0.000 0.000 0.000 0.000 0.000 0.000
   89 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 11.795 9.332 4.544 2.602 0.000 0.000 0.000 0.000 0.000 0.000
   90 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 11.168 9.144 4.892 2.703 0.000 0.000 0.000 0.000 0.000 0.000
   91 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 10.801 9.051 6.595 2.734 0.000 0.000 0.000 0.000 0.000 0.000
   92 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 10.583 9.007 7.176 2.664 0.000 0.000 0.000 0.000 0.000 0.000
   93 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 10.456 8.981 7.369 2.451 0.000 0.000 0.000 0.000 0.000 0.000
   94 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 12.763 10.399 8.967 7.434 2.749 0.000 0.000 0.000 0.000 0.000 0.000
   95 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 12.859 10.404 8.962 7.410 2.394 0.000 0.000 0.000 0.000 0.000 0.000
   96 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 10.470 8.961 7.277 2.821 0.000 0.000 0.000 0.000 0.000 0.000
   97 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 10.621 8.968 6.925 2.984 0.000 0.000 0.000 0.000 0.000 0.000
   98 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 10.895 8.984 5.596 3.033 0.000 0.000 0.000 0.000 0.000 0.000
   99 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 11.402 9.041 4.924 3.002 0.000 0.000 0.000 0.000 0.000 0.000
  100 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 12.860 9.209 4.646 2.900 0.000 0.000 0.000 0.000 0.000 0.000
  101 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 9.271 4.442 2.714 0.000 0.000 0.000 0.000 0.000 0.000
  102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 9.007 4.242 2.403 0.000 0.000 0.000 0.000 0.000 0.000
  103 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 10.639 4.006 1.878 0.000 0.000 0.000 0.000 0.000 0.000
  104 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 10.487 3.680 0.619 0.000 0.000 0.000 0.000 0.000 0.000
  105 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 10.433 5.369 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  106 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 10.436 5.380 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  107 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 10.494 3.852 1.065 0.000 0.000 0.000 0.000 0.000 0.000
  108 13.141 13.141 13.141 13.141 13.141 13.141 13.141 13.141 13.141 13.141 13.141 13.141 13.141 13.141 13.141 13.141 10.624 4.222 2.141 0.000 0.000 0.000 0.000 0.000 0.000
  109 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 9.006 4.503 2.681 0.000 0.000 0.000 0.000 0.000 0.000
  110 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 9.305 4.756 3.021 0.000 0.000 0.000 0.000 0.000 0.000
  111 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 9.002 5.023 3.254 0.596 0.000 0.000 0.000 0.000 0.000
  112 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 11.485 8.964 5.524 3.431 0.831 0.000 0.000 0.000 0.000 0.000
  113 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 10.923 8.959 6.529 3.580 0.460 0.000 0.000 0.000 0.000 0.000
  114 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 10.644 8.965 7.142 3.754 0.000 0.000 0.000 0.000 0.000 0.000
  115 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 10.495 8.970 7.376 4.671 0.000 0.000 0.000 0.000 0.000 0.000
  116 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 10.437 8.965 7.450 5.316 0.000 0.000 0.000 0.000 0.000 0.000
  117 13.135 13.135 13.135 13.135 13.135 13.135 13.135 13.135 13.135 13.135 13.135 13.135 13.135 13.135 13.135 10.446 8.954 7.410 5.020 0.000 0.000 0.000 0.000 0.000 0.000
  118 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 10.524 8.938 7.233 3.823 0.000 0.000 0.000 0.000 0.000 0.000
  119 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 10.703 8.923 6.777 3.542 0.000 0.000 0.000 0.000 0.000 0.000
  120 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 11.047 8.906 5.665 3.392 0.720 0.000 0.000 0.000 0.000 0.000
  121 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 11.750 8.903 5.045 3.236 0.695 0.000 0.000 0.000 0.000 0.000
  122 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 9.002 4.708 3.034 0.000 0.000 0.000 0.000 0.000 0.000
  123 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 7.979 4.439 2.753 0.000 0.000 0.000 0.000 0.000 0.000
  124 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 9.089 4.169 2.334 0.000 0.000 0.000 0.000 0.000 0.000
  125 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 10.403 3.845 1.641 0.000 0.000 0.000 0.000 0.000 0.000
  126 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 10.318 3.731 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  127 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 10.294 5.066 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  128 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 10.321 4.599 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  129 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 10.412 3.583 1.019 0.000 0.000 0.000 0.000 0.000 0.000
  130 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 9.305 3.900 1.912 0.000 0.000 0.000 0.000 0.000 0.000
  131 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 8.534 4.135 2.364 0.000 0.000 0.000 0.000 0.000 0.000
