Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   27 10.869 10.869 10.869 10.869 10.869 10.869 10.869 10.869 10.083 9.480 8.982 8.504 8.018 7.513 6.971 6.379 5.719 4.952 4.033 2.801 0.000 0.000 0.000 0.000 0.000
   28 10.870 10.870 10.870 10.870 10.870 10.870 10.870 10.870 10.146 9.519 9.013 8.529 8.037 7.522 6.965 6.357 5.673 4.874 3.898 2.529 0.000 0.000 0.000 0.000 0.000
   29 10.870 10.870 10.870 10.870 10.870 10.870 10.870 10.870 10.207 9.559 9.045 8.553 8.056 7.533 6.967 6.347 5.633 4.798 3.758 2.216 0.000 0.000 0.000 0.000 0.000
   30 10.870 10.870 10.870 10.870 10.870 10.870 10.870 10.870 10.259 9.591 9.071 8.579 8.075 7.548 6.971 6.335 5.605 4.738 3.622 1.871 0.000 0.000 0.000 0.000 0.000
   31 10.869 10.869 10.869 10.869 10.869 10.869 10.869 10.869 10.294 9.615 9.092 8.596 8.094 7.560 6.983 6.331 5.584 4.685 3.512 1.560 0.000 0.000 0.000 0.000 0.000
   32 10.868 10.868 10.868 10.868 10.868 10.868 10.868 10.868 10.307 9.624 9.104 8.610 8.106 7.571 6.988 6.333 5.576 4.656 3.441 1.271 0.000 0.000 0.000 0.000 0.000
   33 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.298 9.624 9.108 8.616 8.112 7.580 6.994 6.342 5.579 4.651 3.421 1.146 0.000 0.000 0.000 0.000 0.000
   34 10.864 10.864 10.864 10.864 10.864 10.864 10.864 10.864 10.264 9.610 9.100 8.613 8.114 7.582 7.004 6.352 5.599 4.675 3.456 1.221 0.000 0.000 0.000 0.000 0.000
   35 10.862 10.862 10.862 10.862 10.862 10.862 10.862 10.862 10.216 9.588 9.086 8.603 8.106 7.582 7.011 6.365 5.622 4.723 3.538 1.501 0.000 0.000 0.000 0.000 0.000
   36 10.859 10.859 10.859 10.859 10.859 10.859 10.859 10.859 10.158 9.558 9.065 8.587 8.100 7.582 7.016 6.383 5.656 4.782 3.651 1.839 0.000 0.000 0.000 0.000 0.000
   37 10.856 10.856 10.856 10.856 10.856 10.856 10.856 10.856 10.096 9.522 9.036 8.569 8.088 7.575 7.020 6.400 5.697 4.851 3.784 2.170 0.000 0.000 0.000 0.000 0.000
   38 10.852 10.852 10.852 10.852 10.852 10.852 10.852 10.852 10.036 9.486 9.010 8.548 8.073 7.574 7.029 6.424 5.737 4.928 3.918 2.472 0.000 0.000 0.000 0.000 0.000
   39 10.849 10.849 10.849 10.849 10.849 10.849 10.849 10.849 9.977 9.448 8.983 8.530 8.063 7.569 7.035 6.446 5.783 5.006 4.049 2.736 0.000 0.000 0.000 0.000 0.000
   40 10.846 10.846 10.846 10.846 10.846 10.846 10.846 10.846 9.924 9.413 8.959 8.510 8.050 7.567 7.045 6.469 5.822 5.077 4.169 2.965 0.216 0.000 0.000 0.000 0.000
   41 10.843 10.843 10.843 10.843 10.843 10.843 10.843 10.843 9.876 9.382 8.936 8.496 8.041 7.566 7.053 6.492 5.863 5.142 4.276 3.152 1.195 0.000 0.000 0.000 0.000
   42 10.840 10.840 10.840 10.840 10.840 10.840 10.840 10.595 9.836 9.354 8.915 8.480 8.036 7.566 7.061 6.510 5.900 5.198 4.370 3.310 1.629 0.000 0.000 0.000 0.000
   43 10.838 10.838 10.838 10.838 10.838 10.838 10.838 10.487 9.803 9.332 8.900 8.471 8.032 7.568 7.069 6.530 5.931 5.246 4.448 3.436 1.921 0.000 0.000 0.000 0.000
   44 10.836 10.836 10.836 10.836 10.836 10.836 10.836 10.418 9.775 9.314 8.886 8.464 8.027 7.568 7.078 6.546 5.956 5.286 4.507 3.531 2.121 0.000 0.000 0.000 0.000
   45 10.834 10.834 10.834 10.834 10.834 10.834 10.834 10.371 9.755 9.299 8.877 8.458 8.026 7.572 7.085 6.559 5.977 5.317 4.553 3.601 2.259 0.000 0.000 0.000 0.000
   46 10.833 10.833 10.833 10.833 10.833 10.833 10.833 10.342 9.742 9.291 8.871 8.454 8.025 7.571 7.090 6.570 5.987 5.339 4.578 3.646 2.343 0.000 0.000 0.000 0.000
   47 10.832 10.832 10.832 10.832 10.832 10.832 10.832 10.326 9.735 9.286 8.868 8.453 8.024 7.573 7.095 6.572 5.996 5.347 4.590 3.666 2.375 0.000 0.000 0.000 0.000
   48 10.831 10.831 10.831 10.831 10.831 10.831 10.831 10.326 9.737 9.288 8.872 8.455 8.026 7.575 7.094 6.574 5.998 5.345 4.589 3.657 2.362 0.000 0.000 0.000 0.000
   49 10.832 10.832 10.832 10.832 10.832 10.832 10.832 10.337 9.743 9.294 8.876 8.457 8.027 7.576 7.092 6.569 5.990 5.334 4.570 3.626 2.301 0.000 0.000 0.000 0.000
   50 10.832 10.832 10.832 10.832 10.832 10.832 10.832 10.365 9.758 9.305 8.885 8.466 8.031 7.578 7.091 6.561 5.975 5.312 4.533 3.565 2.177 0.000 0.000 0.000 0.000
   51 10.833 10.833 10.833 10.833 10.833 10.833 10.833 10.409 9.779 9.321 8.897 8.475 8.038 7.579 7.086 6.551 5.955 5.277 4.479 3.475 1.994 0.000 0.000 0.000 0.000
   52 10.835 10.835 10.835 10.835 10.835 10.835 10.835 10.473 9.805 9.342 8.914 8.488 8.046 7.581 7.083 6.535 5.925 5.233 4.405 3.357 1.714 0.000 0.000 0.000 0.000
   53 10.837 10.837 10.837 10.837 10.837 10.837 10.837 10.571 9.841 9.367 8.933 8.502 8.055 7.585 7.078 6.520 5.894 5.177 4.315 3.198 1.331 0.000 0.000 0.000 0.000
   54 10.839 10.839 10.839 10.839 10.839 10.839 10.839 10.792 9.882 9.397 8.956 8.519 8.069 7.589 7.069 6.499 5.859 5.114 4.210 3.010 0.476 0.000 0.000 0.000 0.000
   55 10.841 10.841 10.841 10.841 10.841 10.841 10.841 10.841 9.927 9.428 8.983 8.539 8.079 7.596 7.065 6.483 5.819 5.042 4.092 2.780 0.000 0.000 0.000 0.000 0.000
   56 10.844 10.844 10.844 10.844 10.844 10.844 10.844 10.844 9.977 9.463 9.008 8.559 8.095 7.601 7.064 6.463 5.779 4.970 3.956 2.502 0.000 0.000 0.000 0.000 0.000
   57 10.846 10.846 10.846 10.846 10.846 10.846 10.846 10.846 10.028 9.497 9.034 8.579 8.109 7.607 7.059 6.445 5.738 4.896 3.822 2.191 0.000 0.000 0.000 0.000 0.000
   58 10.849 10.849 10.849 10.849 10.849 10.849 10.849 10.849 10.075 9.528 9.057 8.597 8.120 7.612 7.055 6.429 5.705 4.828 3.696 1.860 0.000 0.000 0.000 0.000 0.000
   59 10.852 10.852 10.852 10.852 10.852 10.852 10.852 10.852 10.122 9.554 9.074 8.609 8.128 7.612 7.049 6.413 5.676 4.777 3.593 1.551 0.000 0.000 0.000 0.000 0.000
   60 10.854 10.854 10.854 10.854 10.854 10.854 10.854 10.854 10.158 9.571 9.085 8.616 8.129 7.611 7.042 6.400 5.649 4.736 3.525 1.346 0.000 0.000 0.000 0.000 0.000
   61 10.857 10.857 10.857 10.857 10.857 10.857 10.857 10.857 10.179 9.582 9.088 8.614 8.128 7.604 7.029 6.384 5.637 4.724 3.512 1.346 0.000 0.000 0.000 0.000 0.000
   62 10.859 10.859 10.859 10.859 10.859 10.859 10.859 10.859 10.187 9.579 9.083 8.605 8.114 7.590 7.018 6.376 5.632 4.733 3.552 1.547 0.000 0.000 0.000 0.000 0.000
   63 10.861 10.861 10.861 10.861 10.861 10.861 10.861 10.861 10.177 9.564 9.067 8.586 8.097 7.573 7.005 6.369 5.638 4.768 3.640 1.853 0.000 0.000 0.000 0.000 0.000
   64 10.863 10.863 10.863 10.863 10.863 10.863 10.863 10.863 10.150 9.542 9.044 8.561 8.072 7.553 6.991 6.367 5.657 4.818 3.763 2.189 0.000 0.000 0.000 0.000 0.000
   65 10.864 10.864 10.864 10.864 10.864 10.864 10.864 10.864 10.111 9.510 9.014 8.534 8.049 7.537 6.983 6.375 5.685 4.882 3.895 2.506 0.000 0.000 0.000 0.000 0.000
   66 10.865 10.865 10.865 10.865 10.865 10.865 10.865 10.865 10.065 9.477 8.983 8.507 8.023 7.518 6.975 6.383 5.720 4.957 4.030 2.786 0.000 0.000 0.000 0.000 0.000
   67 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.019 9.441 8.951 8.482 8.002 7.506 6.975 6.399 5.759 5.025 4.151 3.018 0.963 0.000 0.000 0.000 0.000
   68 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.866 9.975 9.408 8.925 8.458 7.986 7.497 6.975 6.412 5.792 5.086 4.261 3.209 1.554 0.000 0.000 0.000 0.000
   69 10.867 10.867 10.867 10.867 10.867 10.867 10.867 10.867 9.936 9.382 8.903 8.440 7.974 7.493 6.980 6.426 5.823 5.138 4.344 3.356 1.896 0.000 0.000 0.000 0.000
   70 10.867 10.867 10.867 10.867 10.867 10.867 10.867 10.867 9.908 9.361 8.886 8.428 7.966 7.488 6.981 6.439 5.843 5.180 4.404 3.460 2.106 0.000 0.000 0.000 0.000
   71 10.867 10.867 10.867 10.867 10.867 10.867 10.867 10.867 9.891 9.350 8.876 8.421 7.962 7.486 6.988 6.446 5.860 5.204 4.444 3.512 2.217 0.000 0.000 0.000 0.000
   72 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.866 9.885 9.348 8.874 8.419 7.962 7.486 6.985 6.449 5.863 5.207 4.451 3.527 2.244 0.000 0.000 0.000 0.000
   73 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.866 9.894 9.354 8.881 8.425 7.966 7.491 6.986 6.448 5.858 5.195 4.431 3.492 2.175 0.000 0.000 0.000 0.000
   74 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.866 9.915 9.369 8.896 8.436 7.974 7.494 6.986 6.438 5.839 5.161 4.378 3.411 2.001 0.000 0.000 0.000 0.000
   75 10.865 10.865 10.865 10.865 10.865 10.865 10.865 10.865 9.949 9.396 8.919 8.457 7.987 7.501 6.985 6.425 5.808 5.113 4.296 3.268 1.732 0.000 0.000 0.000 0.000
   76 10.864 10.864 10.864 10.864 10.864 10.864 10.864 10.864 9.993 9.432 8.950 8.481 8.007 7.513 6.985 6.412 5.772 5.045 4.179 3.067 1.173 0.000 0.000 0.000 0.000
   77 10.863 10.863 10.863 10.863 10.863 10.863 10.863 10.863 10.045 9.473 8.985 8.514 8.032 7.527 6.988 6.392 5.729 4.959 4.036 2.792 0.000 0.000 0.000 0.000 0.000
   78 10.862 10.862 10.862 10.862 10.862 10.862 10.862 10.862 10.103 9.516 9.028 8.550 8.063 7.550 6.996 6.379 5.683 4.866 3.856 2.418 0.000 0.000 0.000 0.000 0.000
   79 10.861 10.861 10.861 10.861 10.861 10.861 10.861 10.861 10.160 9.562 9.069 8.590 8.101 7.577 7.009 6.373 5.643 4.769 3.652 1.950 0.000 0.000 0.000 0.000 0.000
   80 10.859 10.859 10.859 10.859 10.859 10.859 10.859 10.859 10.208 9.602 9.106 8.628 8.136 7.607 7.026 6.372 5.608 4.677 3.439 1.191 0.000 0.000 0.000 0.000 0.000
   81 10.857 10.857 10.857 10.857 10.857 10.857 10.857 10.857 10.241 9.627 9.136 8.657 8.163 7.634 7.048 6.377 5.590 4.605 3.242 0.000 0.000 0.000 0.000 0.000 0.000
   82 10.855 10.855 10.855 10.855 10.855 10.855 10.855 10.855 10.250 9.640 9.151 8.677 8.183 7.653 7.064 6.387 5.580 4.566 3.112 0.000 0.000 0.000 0.000 0.000 0.000
   83 10.853 10.853 10.853 10.853 10.853 10.853 10.853 10.853 10.231 9.636 9.152 8.681 8.192 7.662 7.076 6.399 5.592 4.568 3.102 0.000 0.000 0.000 0.000 0.000 0.000
   84 10.851 10.851 10.851 10.851 10.851 10.851 10.851 10.851 10.191 9.613 9.134 8.667 8.180 7.656 7.076 6.405 5.615 4.619 3.229 0.000 0.000 0.000 0.000 0.000 0.000
   85 10.849 10.849 10.849 10.849 10.849 10.849 10.849 10.849 10.130 9.576 9.103 8.640 8.158 7.640 7.068 6.414 5.653 4.715 3.451 1.025 0.000 0.000 0.000 0.000 0.000
   86 10.847 10.847 10.847 10.847 10.847 10.847 10.847 10.847 10.053 9.523 9.057 8.599 8.128 7.617 7.057 6.431 5.701 4.830 3.710 1.963 0.000 0.000 0.000 0.000 0.000
   87 10.844 10.844 10.844 10.844 10.844 10.844 10.844 10.844 9.974 9.463 9.008 8.560 8.090 7.593 7.051 6.450 5.763 4.964 3.969 2.588 0.000 0.000 0.000 0.000 0.000
   88 10.843 10.843 10.843 10.843 10.843 10.843 10.843 10.843 9.894 9.402 8.957 8.515 8.056 7.573 7.051 6.478 5.835 5.093 4.208 3.052 0.941 0.000 0.000 0.000 0.000
   89 10.841 10.841 10.841 10.841 10.841 10.841 10.841 10.521 9.819 9.345 8.908 8.473 8.026 7.559 7.054 6.509 5.903 5.215 4.414 3.414 1.945 0.000 0.000 0.000 0.000
   90 10.839 10.839 10.839 10.839 10.839 10.839 10.839 10.374 9.753 9.294 8.865 8.441 8.007 7.548 7.064 6.541 5.968 5.326 4.585 3.693 2.491 0.000 0.000 0.000 0.000
   91 10.838 10.838 10.838 10.838 10.838 10.838 10.838 10.275 9.698 9.249 8.831 8.417 7.992 7.547 7.077 6.573 6.024 5.414 4.722 3.907 2.857 1.030 0.000 0.000 0.000
   92 10.838 10.838 10.838 10.838 10.838 10.838 10.838 10.206 9.658 9.218 8.806 8.398 7.979 7.547 7.086 6.597 6.068 5.483 4.825 4.058 3.101 1.649 0.000 0.000 0.000
   93 10.838 10.838 10.838 10.838 10.838 10.838 10.838 10.165 9.632 9.197 8.789 8.384 7.974 7.545 7.099 6.616 6.101 5.530 4.891 4.156 3.249 1.958 0.000 0.000 0.000
   94 10.838 10.838 10.838 10.838 10.838 10.838 10.838 10.149 9.620 9.188 8.784 8.380 7.971 7.544 7.098 6.625 6.113 5.550 4.926 4.202 3.317 2.089 0.000 0.000 0.000
   95 10.840 10.840 10.840 10.840 10.840 10.840 10.840 10.157 9.624 9.190 8.784 8.378 7.968 7.542 7.095 6.619 6.111 5.547 4.920 4.192 3.307 2.074 0.000 0.000 0.000
   96 10.841 10.841 10.841 10.841 10.841 10.841 10.841 10.193 9.647 9.205 8.793 8.385 7.971 7.539 7.087 6.605 6.086 5.512 4.869 4.125 3.210 1.902 0.000 0.000 0.000
   97 10.844 10.844 10.844 10.844 10.844 10.844 10.844 10.260 9.682 9.233 8.813 8.398 7.974 7.536 7.070 6.575 6.039 5.451 4.781 4.006 3.028 1.559 0.000 0.000 0.000
   98 10.847 10.847 10.847 10.847 10.847 10.847 10.847 10.372 9.742 9.277 8.846 8.420 7.986 7.532 7.054 6.541 5.978 5.358 4.651 3.811 2.719 0.609 0.000 0.000 0.000
   99 10.850 10.850 10.850 10.850 10.850 10.850 10.850 10.562 9.819 9.334 8.891 8.452 8.005 7.532 7.034 6.495 5.902 5.239 4.468 3.536 2.275 0.000 0.000 0.000 0.000
  100 10.853 10.853 10.853 10.853 10.853 10.853 10.853 10.853 9.918 9.406 8.947 8.498 8.031 7.542 7.020 6.447 5.811 5.091 4.232 3.148 1.420 0.000 0.000 0.000 0.000
  101 10.857 10.857 10.857 10.857 10.857 10.857 10.857 10.857 10.035 9.491 9.018 8.551 8.072 7.562 7.010 6.403 5.709 4.911 3.935 2.634 0.000 0.000 0.000 0.000 0.000
  102 10.860 10.860 10.860 10.860 10.860 10.860 10.860 10.860 10.171 9.582 9.093 8.617 8.122 7.593 7.016 6.364 5.610 4.712 3.557 1.738 0.000 0.000 0.000 0.000 0.000
  103 10.863 10.863 10.863 10.863 10.863 10.863 10.863 10.863 10.321 9.673 9.169 8.682 8.178 7.635 7.029 6.339 5.522 4.501 3.085 0.000 0.000 0.000 0.000 0.000 0.000
  104 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.481 9.752 9.232 8.738 8.226 7.673 7.052 6.328 5.450 4.304 2.523 0.000 0.000 0.000 0.000 0.000 0.000
  105 10.869 10.869 10.869 10.869 10.869 10.869 10.869 10.869 10.648 9.806 9.274 8.773 8.257 7.698 7.065 6.322 5.401 4.158 1.996 0.000 0.000 0.000 0.000 0.000 0.000
  106 10.871 10.871 10.871 10.871 10.871 10.871 10.871 10.871 10.814 9.826 9.284 8.778 8.259 7.692 7.056 6.307 5.379 4.119 1.888 0.000 0.000 0.000 0.000 0.000 0.000
  107 10.872 10.872 10.872 10.872 10.872 10.872 10.872 10.872 10.741 9.807 9.263 8.753 8.229 7.662 7.023 6.283 5.382 4.197 2.309 0.000 0.000 0.000 0.000 0.000 0.000
  108 10.874 10.874 10.874 10.874 10.874 10.874 10.874 10.874 10.569 9.754 9.210 8.697 8.173 7.612 6.985 6.270 5.422 4.359 2.860 0.000 0.000 0.000 0.000 0.000 0.000
  109 10.875 10.875 10.875 10.875 10.875 10.875 10.875 10.875 10.400 9.674 9.138 8.628 8.109 7.555 6.951 6.275 5.494 4.560 3.349 1.251 0.000 0.000 0.000 0.000 0.000
  110 10.875 10.875 10.875 10.875 10.875 10.875 10.875 10.875 10.239 9.578 9.053 8.557 8.046 7.511 6.934 6.301 5.588 4.764 3.746 2.333 0.000 0.000 0.000 0.000 0.000
  111 10.875 10.875 10.875 10.875 10.875 10.875 10.875 10.875 10.095 9.483 8.975 8.488 7.996 7.480 6.935 6.340 5.686 4.945 4.075 2.951 0.959 0.000 0.000 0.000 0.000
  112 10.874 10.874 10.874 10.874 10.874 10.874 10.874 10.874 9.970 9.398 8.908 8.437 7.958 7.466 6.947 6.390 5.783 5.106 4.323 3.371 2.025 0.000 0.000 0.000 0.000
  113 10.874 10.874 10.874 10.874 10.874 10.874 10.874 10.874 9.872 9.330 8.855 8.397 7.936 7.463 6.968 6.438 5.866 5.235 4.520 3.668 2.563 0.000 0.000 0.000 0.000
  114 10.872 10.872 10.872 10.872 10.872 10.872 10.872 10.714 9.797 9.279 8.818 8.372 7.925 7.464 6.985 6.478 5.932 5.333 4.660 3.876 2.894 1.327 0.000 0.000 0.000
  115 10.871 10.871 10.871 10.871 10.871 10.871 10.871 10.521 9.749 9.245 8.793 8.357 7.921 7.470 7.003 6.509 5.976 5.399 4.752 4.004 3.090 1.745 0.000 0.000 0.000
  116 10.870 10.870 10.870 10.870 10.870 10.870 10.870 10.450 9.727 9.231 8.784 8.352 7.917 7.474 7.014 6.525 5.999 5.433 4.797 4.066 3.172 1.908 0.000 0.000 0.000
  117 10.868 10.868 10.868 10.868 10.868 10.868 10.868 10.436 9.724 9.231 8.786 8.353 7.921 7.479 7.015 6.527 6.001 5.434 4.795 4.060 3.166 1.884 0.000 0.000 0.000
  118 10.867 10.867 10.867 10.867 10.867 10.867 10.867 10.474 9.744 9.248 8.801 8.366 7.929 7.481 7.012 6.517 5.981 5.396 4.746 3.990 3.059 1.670 0.000 0.000 0.000
  119 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.572 9.784 9.281 8.828 8.386 7.944 7.486 7.005 6.494 5.942 5.336 4.651 3.851 2.839 1.192 0.000 0.000 0.000
  120 10.864 10.864 10.864 10.864 10.864 10.864 10.864 10.864 9.843 9.328 8.868 8.419 7.965 7.489 6.994 6.461 5.885 5.243 4.514 3.642 2.478 0.000 0.000 0.000 0.000
  121 10.863 10.863 10.863 10.863 10.863 10.863 10.863 10.863 9.918 9.388 8.921 8.460 7.994 7.505 6.989 6.428 5.815 5.124 4.326 3.338 1.941 0.000 0.000 0.000 0.000
  122 10.861 10.861 10.861 10.861 10.861 10.861 10.861 10.861 10.003 9.458 8.980 8.516 8.036 7.534 6.989 6.397 5.737 4.985 4.084 2.916 0.679 0.000 0.000 0.000 0.000
  123 10.859 10.859 10.859 10.859 10.859 10.859 10.859 10.859 10.092 9.530 9.047 8.575 8.088 7.570 7.007 6.377 5.664 4.830 3.793 2.364 0.000 0.000 0.000 0.000 0.000
  124 10.857 10.857 10.857 10.857 10.857 10.857 10.857 10.857 10.172 9.594 9.110 8.639 8.147 7.618 7.035 6.370 5.603 4.672 3.453 1.375 0.000 0.000 0.000 0.000 0.000
  125 10.855 10.855 10.855 10.855 10.855 10.855 10.855 10.855 10.235 9.647 9.163 8.692 8.200 7.665 7.070 6.384 5.567 4.536 3.082 0.000 0.000 0.000 0.000 0.000 0.000
  126 10.853 10.853 10.853 10.853 10.853 10.853 10.853 10.853 10.269 9.676 9.194 8.727 8.238 7.703 7.105 6.403 5.552 4.439 2.749 0.000 0.000 0.000 0.000 0.000 0.000
  127 10.850 10.850 10.850 10.850 10.850 10.850 10.850 10.850 10.266 9.679 9.204 8.739 8.253 7.721 7.123 6.418 5.560 4.421 2.613 0.000 0.000 0.000 0.000 0.000 0.000
  128 10.848 10.848 10.848 10.848 10.848 10.848 10.848 10.848 10.228 9.660 9.189 8.726 8.242 7.715 7.120 6.425 5.580 4.474 2.780 0.000 0.000 0.000 0.000 0.000 0.000
  129 10.847 10.847 10.847 10.847 10.847 10.847 10.847 10.847 10.167 9.616 9.151 8.691 8.209 7.688 7.099 6.425 5.614 4.590 3.129 0.000 0.000 0.000 0.000 0.000 0.000
  130 10.845 10.845 10.845 10.845 10.845 10.845 10.845 10.845 10.089 9.558 9.099 8.643 8.164 7.651 7.077 6.425 5.664 4.733 3.503 1.313 0.000 0.000 0.000 0.000 0.000
  131 10.844 10.844 10.844 10.844 10.844 10.844 10.844 10.844 10.004 9.494 9.039 8.585 8.116 7.611 7.057 6.440 5.730 4.888 3.840 2.310 0.000 0.000 0.000 0.000 0.000
