Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   10 5.794 5.772 5.726 5.662 5.583 5.490 5.384 5.266 5.139 5.001 4.857 4.712 4.548 4.362 4.149 3.908 3.630 3.309 2.927 2.459 1.835 0.804 0.000 0.000 0.000
   11 5.790 5.768 5.722 5.658 5.579 5.486 5.380 5.261 5.131 4.993 4.850 4.705 4.538 4.352 4.136 3.895 3.610 3.282 2.892 2.416 1.771 0.619 0.000 0.000 0.000
   12 5.780 5.758 5.712 5.648 5.569 5.475 5.369 5.251 5.122 4.982 4.839 4.694 4.527 4.338 4.122 3.878 3.597 3.269 2.879 2.395 1.742 0.523 0.000 0.000 0.000
   13 5.766 5.744 5.698 5.633 5.554 5.460 5.355 5.237 5.108 4.968 4.825 4.680 4.511 4.324 4.111 3.867 3.586 3.258 2.868 2.388 1.747 0.569 0.000 0.000 0.000
   14 5.748 5.726 5.679 5.615 5.534 5.441 5.335 5.218 5.088 4.951 4.807 4.662 4.496 4.309 4.096 3.855 3.577 3.256 2.874 2.406 1.782 0.716 0.000 0.000 0.000
   15 5.726 5.703 5.657 5.592 5.512 5.418 5.312 5.194 5.066 4.928 4.785 4.642 4.478 4.291 4.084 3.846 3.572 3.258 2.883 2.432 1.833 0.842 0.000 0.000 0.000
   16 5.700 5.677 5.630 5.564 5.485 5.391 5.285 5.168 5.041 4.904 4.760 4.617 4.456 4.272 4.068 3.836 3.568 3.258 2.899 2.459 1.894 1.006 0.000 0.000 0.000
   17 5.671 5.648 5.601 5.535 5.455 5.361 5.256 5.139 5.010 4.876 4.734 4.589 4.433 4.252 4.051 3.819 3.561 3.262 2.910 2.486 1.946 1.139 0.000 0.000 0.000
   18 5.640 5.617 5.569 5.503 5.423 5.329 5.224 5.107 4.981 4.843 4.704 4.561 4.405 4.226 4.028 3.802 3.548 3.255 2.911 2.503 1.985 1.231 0.000 0.000 0.000
   19 5.607 5.584 5.536 5.469 5.389 5.297 5.190 5.075 4.947 4.813 4.671 4.529 4.374 4.199 4.003 3.781 3.527 3.241 2.905 2.509 2.007 1.284 0.000 0.000 0.000
   20 5.574 5.550 5.502 5.435 5.356 5.261 5.155 5.038 4.913 4.778 4.636 4.495 4.341 4.169 3.973 3.751 3.503 3.218 2.889 2.493 1.996 1.295 0.000 0.000 0.000
   21 5.542 5.518 5.469 5.402 5.320 5.227 5.120 5.005 4.879 4.742 4.600 4.462 4.305 4.132 3.937 3.717 3.470 3.184 2.855 2.460 1.966 1.257 0.000 0.000 0.000
   22 5.510 5.486 5.437 5.369 5.289 5.194 5.088 4.970 4.842 4.708 4.565 4.424 4.268 4.095 3.900 3.677 3.429 3.141 2.808 2.408 1.906 1.170 0.000 0.000 0.000
   23 5.481 5.457 5.407 5.340 5.258 5.162 5.056 4.938 4.811 4.673 4.530 4.387 4.230 4.055 3.856 3.634 3.376 3.087 2.747 2.339 1.812 1.018 0.000 0.000 0.000
   24 5.455 5.430 5.380 5.313 5.230 5.134 5.027 4.908 4.778 4.641 4.495 4.350 4.194 4.013 3.808 3.583 3.325 3.025 2.674 2.250 1.693 0.814 0.000 0.000 0.000
   25 5.432 5.408 5.357 5.289 5.206 5.109 5.000 4.881 4.748 4.609 4.463 4.318 4.154 3.973 3.766 3.534 3.266 2.956 2.593 2.141 1.538 0.341 0.000 0.000 0.000
   26 5.414 5.390 5.339 5.271 5.187 5.090 4.979 4.857 4.726 4.585 4.435 4.286 4.122 3.935 3.722 3.481 3.207 2.882 2.500 2.020 1.349 0.000 0.000 0.000 0.000
   27 5.402 5.377 5.327 5.257 5.173 5.076 4.964 4.841 4.706 4.563 4.414 4.259 4.090 3.899 3.683 3.432 3.147 2.812 2.411 1.891 1.166 0.000 0.000 0.000 0.000
   28 5.395 5.370 5.319 5.250 5.166 5.067 4.954 4.831 4.695 4.548 4.396 4.242 4.068 3.874 3.646 3.395 3.094 2.744 2.321 1.761 0.891 0.000 0.000 0.000 0.000
   29 5.393 5.369 5.318 5.249 5.164 5.064 4.952 4.825 4.689 4.541 4.387 4.230 4.057 3.851 3.624 3.360 3.052 2.688 2.238 1.634 0.542 0.000 0.000 0.000 0.000
   30 5.397 5.373 5.323 5.253 5.168 5.068 4.954 4.827 4.690 4.541 4.387 4.226 4.050 3.845 3.608 3.339 3.027 2.649 2.176 1.532 0.000 0.000 0.000 0.000 0.000
   31 5.408 5.384 5.333 5.264 5.179 5.079 4.965 4.838 4.699 4.549 4.395 4.234 4.055 3.847 3.611 3.335 3.014 2.629 2.140 1.464 0.000 0.000 0.000 0.000 0.000
   32 5.423 5.399 5.349 5.280 5.195 5.095 4.981 4.854 4.714 4.566 4.410 4.249 4.070 3.862 3.623 3.347 3.019 2.634 2.142 1.454 0.000 0.000 0.000 0.000 0.000
   33 5.444 5.420 5.370 5.301 5.217 5.117 5.003 4.878 4.737 4.589 4.433 4.274 4.092 3.884 3.648 3.372 3.047 2.658 2.170 1.493 0.000 0.000 0.000 0.000 0.000
   34 5.469 5.445 5.395 5.327 5.244 5.144 5.031 4.906 4.767 4.620 4.465 4.308 4.129 3.924 3.685 3.412 3.094 2.712 2.236 1.583 0.000 0.000 0.000 0.000 0.000
   35 5.497 5.474 5.424 5.357 5.273 5.175 5.062 4.939 4.801 4.654 4.500 4.344 4.167 3.967 3.734 3.464 3.153 2.785 2.324 1.712 0.625 0.000 0.000 0.000 0.000
   36 5.529 5.505 5.456 5.389 5.306 5.209 5.097 4.974 4.838 4.695 4.543 4.389 4.215 4.015 3.790 3.530 3.228 2.868 2.433 1.861 0.966 0.000 0.000 0.000 0.000
   37 5.562 5.539 5.490 5.424 5.341 5.245 5.134 5.012 4.879 4.738 4.588 4.437 4.265 4.073 3.852 3.598 3.306 2.964 2.552 2.020 1.243 0.000 0.000 0.000 0.000
   38 5.597 5.574 5.525 5.459 5.377 5.282 5.174 5.053 4.922 4.783 4.635 4.488 4.321 4.130 3.917 3.669 3.391 3.060 2.670 2.178 1.503 0.000 0.000 0.000 0.000
   39 5.632 5.609 5.561 5.495 5.414 5.319 5.212 5.094 4.964 4.827 4.681 4.536 4.374 4.188 3.978 3.743 3.472 3.154 2.787 2.331 1.728 0.707 0.000 0.000 0.000
   40 5.666 5.643 5.596 5.530 5.450 5.356 5.251 5.134 5.006 4.870 4.729 4.586 4.424 4.246 4.042 3.813 3.549 3.249 2.893 2.470 1.921 1.092 0.000 0.000 0.000
   41 5.699 5.676 5.628 5.564 5.483 5.392 5.288 5.172 5.047 4.911 4.772 4.631 4.475 4.299 4.101 3.879 3.624 3.332 2.995 2.591 2.089 1.380 0.000 0.000 0.000
   42 5.729 5.706 5.659 5.594 5.516 5.425 5.321 5.206 5.082 4.950 4.810 4.674 4.520 4.350 4.157 3.938 3.694 3.412 3.087 2.703 2.231 1.593 0.295 0.000 0.000
   43 5.756 5.734 5.687 5.623 5.545 5.454 5.350 5.238 5.115 4.985 4.848 4.709 4.560 4.393 4.203 3.990 3.749 3.478 3.160 2.792 2.345 1.769 0.800 0.000 0.000
   44 5.780 5.757 5.711 5.647 5.569 5.479 5.378 5.266 5.143 5.013 4.880 4.744 4.595 4.430 4.243 4.036 3.799 3.535 3.225 2.869 2.443 1.894 1.065 0.000 0.000
   45 5.800 5.777 5.731 5.667 5.590 5.500 5.399 5.288 5.167 5.039 4.903 4.769 4.623 4.458 4.274 4.070 3.839 3.579 3.281 2.933 2.516 1.988 1.230 0.000 0.000
   46 5.815 5.792 5.746 5.683 5.605 5.517 5.415 5.305 5.184 5.057 4.924 4.790 4.646 4.482 4.301 4.097 3.866 3.606 3.315 2.971 2.562 2.057 1.336 0.000 0.000
   47 5.825 5.803 5.757 5.694 5.617 5.528 5.426 5.317 5.197 5.069 4.935 4.804 4.660 4.498 4.314 4.110 3.883 3.626 3.335 2.995 2.590 2.089 1.387 0.000 0.000
   48 5.831 5.809 5.762 5.700 5.623 5.534 5.433 5.323 5.203 5.076 4.943 4.812 4.665 4.500 4.319 4.116 3.891 3.631 3.340 3.000 2.596 2.095 1.392 0.000 0.000
   49 5.832 5.810 5.764 5.701 5.624 5.535 5.435 5.323 5.205 5.074 4.941 4.807 4.663 4.498 4.317 4.113 3.882 3.626 3.327 2.987 2.582 2.073 1.356 0.000 0.000
   50 5.828 5.806 5.760 5.697 5.620 5.530 5.429 5.317 5.197 5.069 4.936 4.802 4.653 4.491 4.304 4.097 3.869 3.605 3.303 2.959 2.542 2.014 1.261 0.000 0.000
   51 5.820 5.797 5.751 5.688 5.611 5.521 5.420 5.308 5.186 5.056 4.923 4.787 4.638 4.473 4.286 4.076 3.839 3.575 3.265 2.909 2.479 1.934 1.148 0.000 0.000
   52 5.807 5.785 5.738 5.675 5.597 5.506 5.404 5.290 5.169 5.038 4.901 4.765 4.616 4.446 4.256 4.043 3.802 3.527 3.213 2.842 2.395 1.810 0.906 0.000 0.000
   53 5.790 5.768 5.721 5.657 5.579 5.488 5.384 5.270 5.147 5.015 4.880 4.739 4.588 4.412 4.220 4.000 3.753 3.471 3.146 2.758 2.286 1.652 0.438 0.000 0.000
   54 5.769 5.747 5.700 5.637 5.558 5.465 5.361 5.246 5.121 4.987 4.847 4.707 4.550 4.377 4.176 3.950 3.699 3.407 3.063 2.659 2.153 1.453 0.000 0.000 0.000
   55 5.746 5.723 5.676 5.612 5.533 5.440 5.334 5.217 5.091 4.955 4.816 4.671 4.512 4.331 4.129 3.898 3.633 3.330 2.974 2.547 1.998 1.218 0.000 0.000 0.000
   56 5.719 5.697 5.650 5.585 5.505 5.411 5.306 5.187 5.059 4.922 4.780 4.633 4.469 4.285 4.075 3.837 3.566 3.249 2.874 2.422 1.819 0.860 0.000 0.000 0.000
   57 5.691 5.668 5.621 5.556 5.475 5.381 5.272 5.155 5.023 4.884 4.738 4.593 4.424 4.238 4.022 3.775 3.497 3.165 2.772 2.288 1.625 0.000 0.000 0.000 0.000
   58 5.661 5.638 5.590 5.525 5.444 5.348 5.240 5.120 4.989 4.846 4.698 4.551 4.382 4.187 3.966 3.715 3.423 3.081 2.672 2.152 1.418 0.000 0.000 0.000 0.000
   59 5.630 5.607 5.559 5.493 5.412 5.316 5.206 5.084 4.952 4.809 4.659 4.509 4.335 4.138 3.914 3.660 3.358 3.005 2.578 2.030 1.250 0.000 0.000 0.000 0.000
   60 5.599 5.576 5.528 5.462 5.380 5.282 5.172 5.050 4.916 4.771 4.621 4.469 4.293 4.093 3.868 3.605 3.300 2.943 2.501 1.925 1.064 0.000 0.000 0.000 0.000
   61 5.569 5.546 5.497 5.431 5.348 5.251 5.139 5.016 4.881 4.736 4.585 4.431 4.257 4.054 3.827 3.564 3.252 2.888 2.442 1.854 0.925 0.000 0.000 0.000 0.000
   62 5.540 5.517 5.468 5.401 5.318 5.220 5.108 4.986 4.848 4.703 4.552 4.397 4.221 4.021 3.791 3.524 3.219 2.852 2.409 1.813 0.867 0.000 0.000 0.000 0.000
   63 5.513 5.489 5.440 5.372 5.289 5.191 5.080 4.956 4.820 4.675 4.524 4.369 4.193 3.993 3.766 3.502 3.201 2.837 2.395 1.814 0.855 0.000 0.000 0.000 0.000
   64 5.488 5.464 5.415 5.347 5.263 5.166 5.054 4.930 4.795 4.648 4.501 4.344 4.170 3.973 3.748 3.491 3.190 2.837 2.405 1.849 0.963 0.000 0.000 0.000 0.000
   65 5.466 5.442 5.392 5.324 5.240 5.142 5.031 4.909 4.774 4.629 4.480 4.328 4.156 3.962 3.740 3.490 3.195 2.853 2.437 1.904 1.098 0.000 0.000 0.000 0.000
   66 5.448 5.423 5.373 5.305 5.221 5.123 5.013 4.891 4.757 4.614 4.466 4.314 4.145 3.956 3.740 3.493 3.208 2.876 2.479 1.975 1.249 0.000 0.000 0.000 0.000
   67 5.433 5.408 5.358 5.290 5.206 5.109 5.000 4.878 4.745 4.604 4.458 4.306 4.142 3.953 3.743 3.502 3.227 2.906 2.528 2.052 1.385 0.000 0.000 0.000 0.000
   68 5.422 5.398 5.347 5.278 5.195 5.098 4.989 4.868 4.739 4.598 4.450 4.305 4.141 3.957 3.750 3.518 3.250 2.940 2.573 2.125 1.514 0.227 0.000 0.000 0.000
   69 5.416 5.391 5.340 5.272 5.188 5.092 4.984 4.865 4.734 4.594 4.451 4.303 4.144 3.963 3.762 3.533 3.272 2.969 2.617 2.185 1.616 0.616 0.000 0.000 0.000
   70 5.414 5.389 5.338 5.270 5.187 5.091 4.983 4.865 4.736 4.598 4.453 4.310 4.151 3.976 3.774 3.549 3.294 2.999 2.651 2.235 1.690 0.816 0.000 0.000 0.000
   71 5.416 5.391 5.340 5.272 5.189 5.093 4.987 4.869 4.739 4.602 4.458 4.313 4.156 3.984 3.785 3.563 3.309 3.020 2.680 2.272 1.745 0.924 0.000 0.000 0.000
   72 5.422 5.397 5.347 5.278 5.196 5.101 4.993 4.874 4.746 4.608 4.467 4.322 4.165 3.990 3.794 3.572 3.321 3.032 2.692 2.288 1.765 0.966 0.000 0.000 0.000
   73 5.432 5.407 5.357 5.289 5.206 5.111 5.004 4.885 4.757 4.620 4.476 4.333 4.174 3.999 3.800 3.578 3.327 3.034 2.694 2.286 1.755 0.983 0.000 0.000 0.000
   74 5.446 5.422 5.372 5.304 5.221 5.125 5.018 4.898 4.769 4.631 4.487 4.342 4.186 4.008 3.806 3.581 3.323 3.027 2.679 2.259 1.719 0.889 0.000 0.000 0.000
   75 5.464 5.439 5.389 5.322 5.239 5.143 5.035 4.916 4.784 4.645 4.501 4.354 4.195 4.014 3.810 3.578 3.317 3.010 2.654 2.219 1.645 0.694 0.000 0.000 0.000
   76 5.484 5.460 5.410 5.343 5.260 5.163 5.054 4.933 4.802 4.662 4.516 4.367 4.205 4.019 3.809 3.574 3.306 2.989 2.618 2.158 1.542 0.231 0.000 0.000 0.000
   77 5.507 5.483 5.434 5.366 5.284 5.186 5.077 4.956 4.823 4.682 4.534 4.383 4.216 4.027 3.811 3.567 3.289 2.961 2.571 2.083 1.442 0.000 0.000 0.000 0.000
   78 5.532 5.508 5.459 5.392 5.309 5.212 5.100 4.978 4.845 4.702 4.552 4.400 4.229 4.037 3.816 3.565 3.270 2.931 2.523 1.995 1.265 0.000 0.000 0.000 0.000
   79 5.558 5.535 5.486 5.419 5.336 5.238 5.127 5.004 4.869 4.724 4.577 4.420 4.246 4.049 3.822 3.559 3.257 2.900 2.469 1.909 1.064 0.000 0.000 0.000 0.000
   80 5.585 5.562 5.513 5.447 5.364 5.267 5.155 5.032 4.896 4.751 4.599 4.445 4.268 4.066 3.830 3.563 3.252 2.884 2.426 1.826 0.849 0.000 0.000 0.000 0.000
   81 5.612 5.590 5.542 5.475 5.392 5.295 5.183 5.060 4.924 4.779 4.625 4.469 4.290 4.087 3.851 3.578 3.260 2.878 2.409 1.781 0.669 0.000 0.000 0.000 0.000
   82 5.639 5.617 5.569 5.504 5.421 5.325 5.213 5.090 4.952 4.807 4.655 4.499 4.320 4.115 3.875 3.603 3.281 2.896 2.420 1.779 0.616 0.000 0.000 0.000 0.000
   83 5.666 5.643 5.596 5.530 5.449 5.351 5.242 5.117 4.983 4.836 4.686 4.532 4.350 4.145 3.909 3.636 3.318 2.940 2.467 1.839 0.765 0.000 0.000 0.000 0.000
   84 5.691 5.669 5.622 5.557 5.475 5.379 5.269 5.147 5.012 4.869 4.720 4.566 4.390 4.187 3.954 3.684 3.373 3.005 2.548 1.951 1.032 0.000 0.000 0.000 0.000
   85 5.714 5.692 5.645 5.580 5.499 5.404 5.294 5.174 5.041 4.898 4.752 4.600 4.426 4.229 4.005 3.745 3.443 3.090 2.659 2.111 1.300 0.000 0.000 0.000 0.000
   86 5.736 5.713 5.667 5.601 5.521 5.427 5.319 5.201 5.070 4.929 4.785 4.633 4.467 4.275 4.056 3.809 3.524 3.189 2.788 2.288 1.609 0.000 0.000 0.000 0.000
   87 5.755 5.732 5.685 5.621 5.542 5.448 5.342 5.223 5.097 4.959 4.817 4.670 4.506 4.322 4.115 3.877 3.606 3.292 2.925 2.477 1.891 0.963 0.000 0.000 0.000
   88 5.771 5.748 5.701 5.638 5.559 5.465 5.362 5.246 5.119 4.985 4.848 4.705 4.546 4.370 4.169 3.947 3.689 3.397 3.056 2.648 2.147 1.433 0.000 0.000 0.000
   89 5.784 5.761 5.715 5.651 5.572 5.481 5.378 5.265 5.142 5.010 4.875 4.734 4.583 4.413 4.223 4.010 3.766 3.491 3.177 2.809 2.359 1.773 0.800 0.000 0.000
   90 5.794 5.771 5.724 5.661 5.583 5.493 5.392 5.280 5.160 5.031 4.900 4.762 4.616 4.451 4.267 4.063 3.832 3.575 3.280 2.941 2.536 2.022 1.306 0.000 0.000
   91 5.800 5.777 5.730 5.667 5.590 5.501 5.401 5.291 5.172 5.047 4.914 4.783 4.641 4.481 4.306 4.109 3.888 3.642 3.366 3.046 2.671 2.215 1.610 0.483 0.000
   92 5.802 5.779 5.733 5.670 5.594 5.505 5.407 5.297 5.181 5.058 4.929 4.797 4.661 4.504 4.332 4.144 3.930 3.695 3.430 3.122 2.768 2.347 1.804 0.976 0.000
   93 5.801 5.778 5.732 5.669 5.593 5.505 5.407 5.300 5.184 5.063 4.934 4.805 4.668 4.517 4.347 4.163 3.955 3.723 3.462 3.171 2.829 2.426 1.919 1.194 0.000
   94 5.796 5.774 5.727 5.664 5.588 5.501 5.404 5.296 5.179 5.058 4.931 4.802 4.668 4.516 4.350 4.165 3.961 3.729 3.476 3.188 2.851 2.457 1.964 1.273 0.000
   95 5.788 5.765 5.718 5.656 5.579 5.491 5.394 5.286 5.170 5.049 4.920 4.793 4.657 4.506 4.340 4.155 3.947 3.715 3.462 3.170 2.833 2.434 1.932 1.226 0.000
   96 5.776 5.753 5.706 5.642 5.566 5.478 5.379 5.271 5.155 5.030 4.903 4.774 4.635 4.481 4.312 4.124 3.913 3.681 3.416 3.116 2.775 2.358 1.833 1.099 0.000
   97 5.760 5.738 5.690 5.627 5.550 5.460 5.361 5.251 5.132 5.007 4.878 4.744 4.605 4.446 4.273 4.079 3.862 3.619 3.343 3.031 2.665 2.221 1.645 0.674 0.000
   98 5.742 5.718 5.671 5.607 5.529 5.438 5.337 5.226 5.105 4.976 4.845 4.707 4.560 4.398 4.217 4.017 3.789 3.532 3.245 2.909 2.513 2.017 1.366 0.000 0.000
   99 5.720 5.697 5.649 5.585 5.505 5.414 5.310 5.196 5.072 4.941 4.806 4.666 4.512 4.342 4.152 3.939 3.698 3.423 3.113 2.749 2.298 1.740 0.785 0.000 0.000
  100 5.695 5.672 5.624 5.559 5.479 5.385 5.280 5.162 5.036 4.900 4.763 4.613 4.454 4.276 4.075 3.849 3.591 3.295 2.951 2.539 2.021 1.315 0.000 0.000 0.000
  101 5.668 5.645 5.597 5.532 5.450 5.355 5.247 5.126 4.997 4.857 4.714 4.562 4.395 4.206 3.990 3.749 3.471 3.147 2.761 2.289 1.691 0.404 0.000 0.000 0.000
  102 5.640 5.617 5.569 5.502 5.421 5.324 5.214 5.092 4.957 4.812 4.665 4.506 4.332 4.135 3.904 3.641 3.343 2.983 2.548 1.988 1.172 0.000 0.000 0.000 0.000
  103 5.610 5.587 5.539 5.473 5.389 5.291 5.179 5.054 4.915 4.768 4.616 4.453 4.272 4.061 3.819 3.540 3.208 2.816 2.320 1.685 0.000 0.000 0.000 0.000 0.000
  104 5.579 5.557 5.509 5.442 5.358 5.259 5.145 5.017 4.876 4.724 4.568 4.404 4.213 3.997 3.743 3.446 3.094 2.662 2.102 1.301 0.000 0.000 0.000 0.000 0.000
  105 5.549 5.526 5.478 5.411 5.327 5.226 5.112 4.982 4.839 4.685 4.527 4.359 4.163 3.939 3.676 3.369 2.997 2.540 1.927 0.945 0.000 0.000 0.000 0.000 0.000
  106 5.520 5.497 5.449 5.381 5.297 5.196 5.080 4.951 4.805 4.651 4.491 4.321 4.124 3.898 3.629 3.316 2.940 2.470 1.834 0.727 0.000 0.000 0.000 0.000 0.000
  107 5.494 5.471 5.422 5.353 5.268 5.167 5.050 4.919 4.777 4.623 4.463 4.293 4.097 3.870 3.604 3.297 2.925 2.461 1.844 0.806 0.000 0.000 0.000 0.000 0.000
  108 5.470 5.446 5.397 5.328 5.243 5.142 5.026 4.895 4.755 4.600 4.443 4.273 4.081 3.860 3.606 3.305 2.950 2.515 1.947 1.049 0.000 0.000 0.000 0.000 0.000
  109 5.449 5.425 5.375 5.306 5.221 5.120 5.006 4.877 4.738 4.587 4.432 4.266 4.080 3.869 3.624 3.342 3.007 2.608 2.101 1.377 0.000 0.000 0.000 0.000 0.000
  110 5.433 5.409 5.359 5.289 5.204 5.105 4.991 4.866 4.727 4.580 4.428 4.267 4.089 3.889 3.655 3.392 3.084 2.720 2.270 1.678 0.612 0.000 0.000 0.000 0.000
  111 5.422 5.398 5.347 5.277 5.193 5.095 4.982 4.860 4.726 4.583 4.435 4.276 4.107 3.916 3.700 3.449 3.168 2.836 2.439 1.939 1.213 0.000 0.000 0.000 0.000
  112 5.416 5.392 5.340 5.272 5.188 5.091 4.982 4.861 4.730 4.590 4.445 4.295 4.134 3.950 3.746 3.517 3.249 2.946 2.591 2.155 1.573 0.515 0.000 0.000 0.000
  113 5.416 5.391 5.341 5.272 5.189 5.093 4.985 4.867 4.739 4.603 4.464 4.317 4.160 3.987 3.792 3.576 3.328 3.046 2.721 2.329 1.832 1.113 0.000 0.000 0.000
  114 5.422 5.396 5.346 5.278 5.196 5.102 4.996 4.881 4.754 4.622 4.481 4.340 4.191 4.024 3.837 3.627 3.392 3.129 2.822 2.463 2.020 1.426 0.000 0.000 0.000
  115 5.433 5.408 5.357 5.290 5.209 5.115 5.011 4.897 4.775 4.643 4.505 4.367 4.218 4.058 3.878 3.674 3.446 3.193 2.898 2.559 2.145 1.613 0.738 0.000 0.000
  116 5.449 5.424 5.374 5.307 5.226 5.134 5.030 4.916 4.794 4.664 4.526 4.390 4.246 4.087 3.906 3.708 3.487 3.238 2.951 2.619 2.222 1.717 0.949 0.000 0.000
  117 5.471 5.446 5.396 5.329 5.248 5.156 5.053 4.939 4.818 4.688 4.552 4.417 4.273 4.111 3.933 3.735 3.511 3.261 2.974 2.646 2.254 1.753 1.009 0.000 0.000
  118 5.497 5.472 5.422 5.355 5.275 5.182 5.079 4.965 4.842 4.714 4.577 4.438 4.294 4.132 3.952 3.748 3.524 3.267 2.976 2.640 2.240 1.721 0.972 0.000 0.000
  119 5.526 5.502 5.452 5.386 5.305 5.212 5.107 4.994 4.869 4.737 4.602 4.459 4.310 4.145 3.961 3.751 3.520 3.256 2.954 2.602 2.176 1.622 0.722 0.000 0.000
  120 5.558 5.534 5.485 5.418 5.337 5.244 5.137 5.021 4.894 4.762 4.625 4.480 4.326 4.155 3.963 3.747 3.506 3.231 2.910 2.538 2.070 1.485 0.000 0.000 0.000
  121 5.592 5.568 5.519 5.452 5.370 5.276 5.169 5.051 4.925 4.788 4.646 4.499 4.342 4.161 3.960 3.737 3.479 3.187 2.847 2.435 1.916 1.201 0.000 0.000 0.000
  122 5.625 5.602 5.553 5.487 5.405 5.309 5.202 5.082 4.952 4.814 4.671 4.519 4.355 4.169 3.959 3.724 3.449 3.135 2.769 2.317 1.761 0.721 0.000 0.000 0.000
  123 5.658 5.635 5.588 5.521 5.440 5.344 5.234 5.114 4.981 4.840 4.696 4.540 4.368 4.177 3.955 3.707 3.419 3.081 2.680 2.176 1.509 0.000 0.000 0.000 0.000
  124 5.689 5.667 5.620 5.554 5.473 5.377 5.267 5.144 5.010 4.867 4.719 4.563 4.389 4.187 3.959 3.696 3.391 3.031 2.596 2.032 1.212 0.000 0.000 0.000 0.000
  125 5.718 5.696 5.649 5.584 5.503 5.407 5.296 5.173 5.040 4.893 4.743 4.587 4.408 4.200 3.967 3.694 3.376 2.994 2.529 1.909 0.902 0.000 0.000 0.000 0.000
  126 5.744 5.722 5.675 5.611 5.529 5.434 5.323 5.201 5.064 4.919 4.769 4.610 4.429 4.224 3.981 3.703 3.378 2.985 2.497 1.841 0.668 0.000 0.000 0.000 0.000
  127 5.765 5.743 5.697 5.633 5.552 5.457 5.347 5.224 5.088 4.943 4.793 4.634 4.456 4.248 4.006 3.730 3.398 3.006 2.518 1.857 0.677 0.000 0.000 0.000 0.000
  128 5.782 5.760 5.714 5.650 5.570 5.474 5.365 5.243 5.110 4.964 4.816 4.659 4.480 4.275 4.039 3.766 3.442 3.060 2.583 1.955 0.937 0.000 0.000 0.000 0.000
  129 5.794 5.772 5.726 5.662 5.582 5.488 5.379 5.257 5.124 4.981 4.835 4.684 4.507 4.305 4.074 3.811 3.500 3.136 2.689 2.109 1.240 0.000 0.000 0.000 0.000
  130 5.801 5.779 5.733 5.669 5.589 5.495 5.388 5.269 5.136 4.999 4.853 4.702 4.530 4.336 4.114 3.860 3.565 3.223 2.810 2.295 1.573 0.000 0.000 0.000 0.000
  131 5.803 5.781 5.734 5.670 5.590 5.498 5.393 5.273 5.146 5.008 4.866 4.717 4.553 4.364 4.154 3.909 3.634 3.317 2.939 2.471 1.864 0.856 0.000 0.000 0.000
