Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   24 12.368 12.368 12.368 12.368 12.368 12.368 12.368 12.368 12.368 12.368 12.368 12.368 11.659 10.386 9.442 8.493 7.414 6.004 3.423 0.000 0.000 0.000 0.000 0.000 0.000
   25 12.372 12.372 12.372 12.372 12.372 12.372 12.372 12.372 12.372 12.372 12.372 12.372 11.568 10.337 9.402 8.456 7.388 6.014 3.723 0.000 0.000 0.000 0.000 0.000 0.000
   26 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 11.437 10.267 9.338 8.408 7.363 6.046 4.026 0.000 0.000 0.000 0.000 0.000 0.000
   27 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 11.293 10.184 9.275 8.357 7.342 6.097 4.298 0.000 0.000 0.000 0.000 0.000 0.000
   28 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 11.152 10.102 9.210 8.317 7.333 6.152 4.528 0.949 0.000 0.000 0.000 0.000 0.000
   29 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 11.027 10.025 9.156 8.289 7.335 6.211 4.716 1.980 0.000 0.000 0.000 0.000 0.000
   30 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 10.924 9.960 9.112 8.263 7.338 6.258 4.861 2.512 0.000 0.000 0.000 0.000 0.000
   31 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 10.840 9.908 9.080 8.247 7.346 6.302 4.969 2.841 0.000 0.000 0.000 0.000 0.000
   32 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 10.779 9.871 9.058 8.234 7.350 6.334 5.044 3.040 0.000 0.000 0.000 0.000 0.000
   33 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 10.738 9.843 9.042 8.231 7.357 6.348 5.084 3.145 0.000 0.000 0.000 0.000 0.000
   34 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 10.712 9.833 9.035 8.226 7.356 6.357 5.097 3.166 0.000 0.000 0.000 0.000 0.000
   35 12.361 12.361 12.361 12.361 12.361 12.361 12.361 12.361 12.361 12.361 12.361 12.361 10.705 9.832 9.034 8.229 7.358 6.352 5.084 3.109 0.000 0.000 0.000 0.000 0.000
   36 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 10.712 9.838 9.043 8.235 7.357 6.341 5.047 2.987 0.000 0.000 0.000 0.000 0.000
   37 12.349 12.349 12.349 12.349 12.349 12.349 12.349 12.349 12.349 12.349 12.349 12.349 10.728 9.852 9.057 8.243 7.355 6.324 4.984 2.784 0.000 0.000 0.000 0.000 0.000
   38 12.343 12.343 12.343 12.343 12.343 12.343 12.343 12.343 12.343 12.343 12.343 12.343 10.754 9.876 9.077 8.257 7.359 6.300 4.911 2.489 0.000 0.000 0.000 0.000 0.000
   39 12.336 12.336 12.336 12.336 12.336 12.336 12.336 12.336 12.336 12.336 12.336 12.336 10.784 9.903 9.098 8.272 7.357 6.273 4.815 2.067 0.000 0.000 0.000 0.000 0.000
   40 12.330 12.330 12.330 12.330 12.330 12.330 12.330 12.330 12.330 12.330 12.330 12.330 10.822 9.932 9.122 8.292 7.364 6.244 4.707 1.412 0.000 0.000 0.000 0.000 0.000
   41 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 10.857 9.965 9.155 8.316 7.371 6.226 4.590 0.000 0.000 0.000 0.000 0.000 0.000
   42 12.318 12.318 12.318 12.318 12.318 12.318 12.318 12.318 12.318 12.318 12.318 12.318 10.891 9.994 9.180 8.335 7.383 6.206 4.475 0.000 0.000 0.000 0.000 0.000 0.000
   43 12.313 12.313 12.313 12.313 12.313 12.313 12.313 12.313 12.313 12.313 12.313 12.313 10.924 10.021 9.205 8.359 7.401 6.191 4.357 0.000 0.000 0.000 0.000 0.000 0.000
   44 12.308 12.308 12.308 12.308 12.308 12.308 12.308 12.308 12.308 12.308 12.308 12.308 10.945 10.045 9.229 8.377 7.412 6.184 4.255 0.000 0.000 0.000 0.000 0.000 0.000
   45 12.305 12.305 12.305 12.305 12.305 12.305 12.305 12.305 12.305 12.305 12.305 12.305 10.960 10.057 9.244 8.392 7.420 6.186 4.180 0.000 0.000 0.000 0.000 0.000 0.000
   46 12.302 12.302 12.302 12.302 12.302 12.302 12.302 12.302 12.302 12.302 12.302 12.302 10.964 10.064 9.254 8.402 7.431 6.181 4.134 0.000 0.000 0.000 0.000 0.000 0.000
   47 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 10.961 10.063 9.253 8.404 7.433 6.187 4.124 0.000 0.000 0.000 0.000 0.000 0.000
   48 12.299 12.299 12.299 12.299 12.299 12.299 12.299 12.299 12.299 12.299 12.299 12.299 10.941 10.052 9.244 8.399 7.431 6.189 4.160 0.000 0.000 0.000 0.000 0.000 0.000
   49 12.299 12.299 12.299 12.299 12.299 12.299 12.299 12.299 12.299 12.299 12.299 12.299 10.913 10.032 9.225 8.382 7.421 6.190 4.230 0.000 0.000 0.000 0.000 0.000 0.000
   50 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 10.875 9.999 9.197 8.361 7.406 6.200 4.332 0.000 0.000 0.000 0.000 0.000 0.000
   51 12.302 12.302 12.302 12.302 12.302 12.302 12.302 12.302 12.302 12.302 12.302 12.302 10.829 9.964 9.168 8.338 7.393 6.216 4.454 0.000 0.000 0.000 0.000 0.000 0.000
   52 12.304 12.304 12.304 12.304 12.304 12.304 12.304 12.304 12.304 12.304 12.304 12.304 10.777 9.925 9.132 8.308 7.381 6.232 4.592 0.000 0.000 0.000 0.000 0.000 0.000
   53 12.308 12.308 12.308 12.308 12.308 12.308 12.308 12.308 12.308 12.308 12.308 12.308 10.724 9.880 9.099 8.282 7.371 6.261 4.724 1.458 0.000 0.000 0.000 0.000 0.000
   54 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.065 10.672 9.839 9.064 8.256 7.362 6.292 4.853 2.197 0.000 0.000 0.000 0.000 0.000
   55 12.317 12.317 12.317 12.317 12.317 12.317 12.317 12.317 12.317 12.317 12.317 11.874 10.624 9.802 9.032 8.240 7.362 6.325 4.969 2.672 0.000 0.000 0.000 0.000 0.000
   56 12.322 12.322 12.322 12.322 12.322 12.322 12.322 12.322 12.322 12.322 12.322 11.775 10.583 9.768 9.008 8.222 7.361 6.359 5.068 3.009 0.000 0.000 0.000 0.000 0.000
   57 12.327 12.327 12.327 12.327 12.327 12.327 12.327 12.327 12.327 12.327 12.327 11.711 10.550 9.744 8.986 8.213 7.362 6.385 5.148 3.245 0.000 0.000 0.000 0.000 0.000
   58 12.333 12.333 12.333 12.333 12.333 12.333 12.333 12.333 12.333 12.333 12.333 11.677 10.534 9.728 8.976 8.202 7.365 6.406 5.199 3.404 0.000 0.000 0.000 0.000 0.000
   59 12.339 12.339 12.339 12.339 12.339 12.339 12.339 12.339 12.339 12.339 12.339 11.681 10.532 9.724 8.969 8.198 7.368 6.412 5.231 3.490 0.000 0.000 0.000 0.000 0.000
   60 12.344 12.344 12.344 12.344 12.344 12.344 12.344 12.344 12.344 12.344 12.344 11.706 10.548 9.731 8.970 8.200 7.366 6.414 5.233 3.504 0.000 0.000 0.000 0.000 0.000
   61 12.350 12.350 12.350 12.350 12.350 12.350 12.350 12.350 12.350 12.350 12.350 11.814 10.580 9.752 8.983 8.203 7.359 6.396 5.200 3.442 0.000 0.000 0.000 0.000 0.000
   62 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.051 10.636 9.787 9.003 8.210 7.353 6.369 5.139 3.301 0.000 0.000 0.000 0.000 0.000
   63 12.359 12.359 12.359 12.359 12.359 12.359 12.359 12.359 12.359 12.359 12.359 12.359 10.719 9.835 9.036 8.222 7.345 6.325 5.035 3.056 0.000 0.000 0.000 0.000 0.000
   64 12.364 12.364 12.364 12.364 12.364 12.364 12.364 12.364 12.364 12.364 12.364 12.364 10.828 9.907 9.082 8.246 7.332 6.265 4.891 2.667 0.000 0.000 0.000 0.000 0.000
   65 12.367 12.367 12.367 12.367 12.367 12.367 12.367 12.367 12.367 12.367 12.367 12.367 10.967 9.991 9.140 8.273 7.322 6.198 4.699 2.056 0.000 0.000 0.000 0.000 0.000
   66 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 11.142 10.097 9.211 8.315 7.324 6.118 4.452 0.822 0.000 0.000 0.000 0.000 0.000
   67 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 11.347 10.214 9.299 8.372 7.333 6.038 4.137 0.000 0.000 0.000 0.000 0.000 0.000
   68 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 11.586 10.339 9.389 8.437 7.358 5.970 3.737 0.000 0.000 0.000 0.000 0.000 0.000
   69 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 11.842 10.451 9.478 8.504 7.395 5.924 3.215 0.000 0.000 0.000 0.000 0.000 0.000
   70 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.249 10.541 9.548 8.564 7.435 5.904 2.527 0.000 0.000 0.000 0.000 0.000 0.000
   71 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 10.587 9.585 8.599 7.459 5.899 1.655 0.000 0.000 0.000 0.000 0.000 0.000
   72 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 10.581 9.585 8.596 7.453 5.893 1.781 0.000 0.000 0.000 0.000 0.000 0.000
   73 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.106 10.524 9.537 8.553 7.421 5.882 2.625 0.000 0.000 0.000 0.000 0.000 0.000
   74 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 11.766 10.421 9.454 8.483 7.371 5.900 3.306 0.000 0.000 0.000 0.000 0.000 0.000
   75 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 11.470 10.284 9.349 8.403 7.328 5.954 3.840 0.000 0.000 0.000 0.000 0.000 0.000
   76 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 11.211 10.140 9.242 8.325 7.300 6.041 4.265 0.000 0.000 0.000 0.000 0.000 0.000
   77 12.362 12.362 12.362 12.362 12.362 12.362 12.362 12.362 12.362 12.362 12.362 12.362 10.981 10.000 9.138 8.261 7.293 6.141 4.615 2.054 0.000 0.000 0.000 0.000 0.000
   78 12.359 12.359 12.359 12.359 12.359 12.359 12.359 12.359 12.359 12.359 12.359 12.359 10.785 9.874 9.052 8.216 7.298 6.239 4.892 2.849 0.000 0.000 0.000 0.000 0.000
   79 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.028 10.626 9.772 8.982 8.184 7.320 6.328 5.106 3.373 0.000 0.000 0.000 0.000 0.000
   80 12.350 12.350 12.350 12.350 12.350 12.350 12.350 12.350 12.350 12.350 12.350 11.644 10.503 9.689 8.934 8.163 7.340 6.406 5.278 3.734 0.000 0.000 0.000 0.000 0.000
   81 12.346 12.346 12.346 12.346 12.346 12.346 12.346 12.346 12.346 12.346 12.346 11.438 10.412 9.633 8.898 8.153 7.353 6.461 5.394 3.974 1.052 0.000 0.000 0.000 0.000
   82 12.341 12.341 12.341 12.341 12.341 12.341 12.341 12.341 12.341 12.341 12.341 11.316 10.351 9.593 8.876 8.147 7.367 6.497 5.468 4.115 1.607 0.000 0.000 0.000 0.000
   83 12.337 12.337 12.337 12.337 12.337 12.337 12.337 12.337 12.337 12.337 12.337 11.257 10.322 9.575 8.863 8.140 7.373 6.511 5.497 4.168 1.796 0.000 0.000 0.000 0.000
   84 12.332 12.332 12.332 12.332 12.332 12.332 12.332 12.332 12.332 12.332 12.332 11.249 10.318 9.573 8.862 8.136 7.365 6.502 5.481 4.145 1.735 0.000 0.000 0.000 0.000
   85 12.328 12.328 12.328 12.328 12.328 12.328 12.328 12.328 12.328 12.328 12.328 11.295 10.347 9.589 8.872 8.139 7.349 6.472 5.413 4.024 1.406 0.000 0.000 0.000 0.000
   86 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 11.399 10.400 9.628 8.897 8.142 7.332 6.412 5.304 3.803 0.441 0.000 0.000 0.000 0.000
   87 12.320 12.320 12.320 12.320 12.320 12.320 12.320 12.320 12.320 12.320 12.320 11.573 10.488 9.690 8.932 8.152 7.301 6.328 5.132 3.463 0.000 0.000 0.000 0.000 0.000
   88 12.317 12.317 12.317 12.317 12.317 12.317 12.317 12.317 12.317 12.317 12.317 11.880 10.612 9.779 8.992 8.181 7.280 6.228 4.892 2.954 0.000 0.000 0.000 0.000 0.000
   89 12.314 12.314 12.314 12.314 12.314 12.314 12.314 12.314 12.314 12.314 12.314 12.314 10.769 9.890 9.077 8.225 7.267 6.107 4.567 2.175 0.000 0.000 0.000 0.000 0.000
   90 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 10.956 10.027 9.184 8.295 7.276 5.981 4.133 0.435 0.000 0.000 0.000 0.000 0.000
   91 12.311 12.311 12.311 12.311 12.311 12.311 12.311 12.311 12.311 12.311 12.311 12.311 11.170 10.179 9.308 8.396 7.317 5.864 3.523 0.000 0.000 0.000 0.000 0.000 0.000
   92 12.310 12.310 12.310 12.310 12.310 12.310 12.310 12.310 12.310 12.310 12.310 12.310 11.385 10.319 9.436 8.509 7.393 5.800 2.579 0.000 0.000 0.000 0.000 0.000 0.000
   93 12.310 12.310 12.310 12.310 12.310 12.310 12.310 12.310 12.310 12.310 12.310 12.310 11.586 10.436 9.538 8.608 7.485 5.820 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   94 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 12.312 11.723 10.498 9.595 8.661 7.542 5.866 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   95 12.313 12.313 12.313 12.313 12.313 12.313 12.313 12.313 12.313 12.313 12.313 12.313 11.735 10.500 9.590 8.654 7.524 5.823 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   96 12.316 12.316 12.316 12.316 12.316 12.316 12.316 12.316 12.316 12.316 12.316 12.316 11.614 10.434 9.528 8.579 7.436 5.717 1.601 0.000 0.000 0.000 0.000 0.000 0.000
   97 12.320 12.320 12.320 12.320 12.320 12.320 12.320 12.320 12.320 12.320 12.320 12.320 11.414 10.316 9.413 8.460 7.324 5.718 2.975 0.000 0.000 0.000 0.000 0.000 0.000
   98 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 11.177 10.159 9.270 8.337 7.241 5.821 3.769 0.000 0.000 0.000 0.000 0.000 0.000
   99 12.329 12.329 12.329 12.329 12.329 12.329 12.329 12.329 12.329 12.329 12.329 12.329 10.943 9.992 9.132 8.230 7.212 5.970 4.332 1.872 0.000 0.000 0.000 0.000 0.000
  100 12.335 12.335 12.335 12.335 12.335 12.335 12.335 12.335 12.335 12.335 12.335 12.335 10.731 9.839 9.014 8.163 7.221 6.123 4.753 2.860 0.000 0.000 0.000 0.000 0.000
  101 12.340 12.340 12.340 12.340 12.340 12.340 12.340 12.340 12.340 12.340 12.340 11.800 10.554 9.716 8.929 8.124 7.253 6.266 5.070 3.494 0.000 0.000 0.000 0.000 0.000
  102 12.346 12.346 12.346 12.346 12.346 12.346 12.346 12.346 12.346 12.346 12.346 11.481 10.420 9.622 8.870 8.109 7.292 6.383 5.313 3.936 1.680 0.000 0.000 0.000 0.000
  103 12.352 12.352 12.352 12.352 12.352 12.352 12.352 12.352 12.352 12.352 12.352 11.298 10.326 9.560 8.834 8.104 7.331 6.475 5.484 4.240 2.349 0.000 0.000 0.000 0.000
  104 12.358 12.358 12.358 12.358 12.358 12.358 12.358 12.358 12.358 12.358 12.358 11.193 10.269 9.522 8.820 8.106 7.359 6.536 5.594 4.426 2.721 0.000 0.000 0.000 0.000
  105 12.364 12.364 12.364 12.364 12.364 12.364 12.364 12.364 12.364 12.364 12.364 11.162 10.251 9.509 8.813 8.108 7.372 6.566 5.647 4.515 2.886 0.000 0.000 0.000 0.000
  106 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 11.192 10.266 9.517 8.815 8.107 7.367 6.558 5.639 4.507 2.882 0.000 0.000 0.000 0.000
  107 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 11.299 10.316 9.548 8.831 8.108 7.348 6.517 5.572 4.400 2.695 0.000 0.000 0.000 0.000
  108 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 11.505 10.414 9.608 8.857 8.105 7.311 6.445 5.439 4.187 2.296 0.000 0.000 0.000 0.000
  109 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 11.915 10.566 9.701 8.908 8.110 7.266 6.328 5.231 3.843 1.566 0.000 0.000 0.000 0.000
  110 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 10.791 9.837 8.986 8.128 7.210 6.173 4.943 3.331 0.000 0.000 0.000 0.000 0.000
  111 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 11.108 10.031 9.110 8.180 7.162 5.982 4.537 2.575 0.000 0.000 0.000 0.000 0.000
  112 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 11.573 10.280 9.284 8.275 7.136 5.749 3.974 1.199 0.000 0.000 0.000 0.000 0.000
  113 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 10.566 9.506 8.432 7.172 5.487 3.163 0.000 0.000 0.000 0.000 0.000 0.000
  114 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 10.846 9.731 8.638 7.304 5.242 1.749 0.000 0.000 0.000 0.000 0.000 0.000
  115 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 11.053 9.903 8.817 7.499 5.194 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  116 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 12.377 11.126 9.968 8.897 7.606 5.438 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  117 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 11.039 9.913 8.842 7.551 5.307 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  118 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 10.825 9.747 8.679 7.372 5.252 0.947 0.000 0.000 0.000 0.000 0.000 0.000
  119 12.365 12.365 12.365 12.365 12.365 12.365 12.365 12.365 12.365 12.365 12.365 12.365 12.365 10.549 9.527 8.477 7.221 5.453 2.872 0.000 0.000 0.000 0.000 0.000 0.000
  120 12.360 12.360 12.360 12.360 12.360 12.360 12.360 12.360 12.360 12.360 12.360 12.360 11.457 10.263 9.298 8.305 7.159 5.707 3.796 0.000 0.000 0.000 0.000 0.000 0.000
  121 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 12.355 11.022 10.009 9.114 8.194 7.166 5.946 4.417 2.304 0.000 0.000 0.000 0.000 0.000
  122 12.349 12.349 12.349 12.349 12.349 12.349 12.349 12.349 12.349 12.349 12.349 12.349 10.708 9.807 8.980 8.131 7.207 6.144 4.862 3.169 0.000 0.000 0.000 0.000 0.000
  123 12.344 12.344 12.344 12.344 12.344 12.344 12.344 12.344 12.344 12.344 12.344 11.624 10.482 9.663 8.890 8.101 7.261 6.309 5.185 3.745 1.293 0.000 0.000 0.000 0.000
  124 12.339 12.339 12.339 12.339 12.339 12.339 12.339 12.339 12.339 12.339 12.339 11.285 10.324 9.558 8.832 8.093 7.306 6.436 5.419 4.139 2.184 0.000 0.000 0.000 0.000
  125 12.333 12.333 12.333 12.333 12.333 12.333 12.333 12.333 12.333 12.333 12.333 11.093 10.218 9.493 8.802 8.098 7.351 6.528 5.578 4.403 2.681 0.000 0.000 0.000 0.000
  126 12.329 12.329 12.329 12.329 12.329 12.329 12.329 12.329 12.329 12.329 12.329 10.982 10.157 9.455 8.782 8.100 7.376 6.585 5.674 4.554 2.946 0.000 0.000 0.000 0.000
  127 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 12.324 10.933 10.130 9.439 8.775 8.098 7.389 6.604 5.708 4.612 3.042 0.000 0.000 0.000 0.000
  128 12.321 12.321 12.321 12.321 12.321 12.321 12.321 12.321 12.321 12.321 12.321 10.938 10.135 9.444 8.777 8.101 7.384 6.596 5.693 4.577 2.973 0.000 0.000 0.000 0.000
  129 12.318 12.318 12.318 12.318 12.318 12.318 12.318 12.318 12.318 12.318 12.318 10.995 10.170 9.469 8.790 8.097 7.368 6.555 5.621 4.457 2.743 0.000 0.000 0.000 0.000
  130 12.316 12.316 12.316 12.316 12.316 12.316 12.316 12.316 12.316 12.316 12.316 11.111 10.239 9.514 8.811 8.100 7.337 6.488 5.498 4.237 2.299 0.000 0.000 0.000 0.000
  131 12.315 12.315 12.315 12.315 12.315 12.315 12.315 12.315 12.315 12.315 12.315 11.291 10.343 9.582 8.854 8.105 7.298 6.392 5.314 3.910 1.543 0.000 0.000 0.000 0.000
