Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   13 5.640 5.622 5.583 5.529 5.464 5.388 5.305 5.223 5.129 5.019 4.892 4.751 4.587 4.401 4.191 3.952 3.681 3.360 2.986 2.526 1.931 1.013 0.000 0.000 0.000
   14 5.621 5.602 5.563 5.510 5.444 5.369 5.286 5.203 5.107 4.999 4.874 4.731 4.569 4.385 4.178 3.943 3.672 3.355 2.988 2.540 1.962 1.053 0.000 0.000 0.000
   15 5.597 5.579 5.539 5.486 5.420 5.345 5.262 5.177 5.084 4.976 4.851 4.710 4.551 4.367 4.163 3.931 3.664 3.357 2.998 2.562 2.005 1.167 0.000 0.000 0.000
   16 5.570 5.551 5.512 5.458 5.393 5.317 5.234 5.150 5.058 4.949 4.826 4.685 4.529 4.351 4.147 3.918 3.657 3.357 3.009 2.589 2.058 1.286 0.000 0.000 0.000
   17 5.540 5.521 5.481 5.427 5.361 5.286 5.204 5.120 5.027 4.921 4.798 4.659 4.503 4.327 4.126 3.900 3.646 3.357 3.017 2.609 2.103 1.384 0.000 0.000 0.000
   18 5.507 5.488 5.448 5.394 5.328 5.253 5.170 5.086 4.995 4.888 4.769 4.629 4.474 4.302 4.103 3.884 3.636 3.351 3.018 2.622 2.133 1.459 0.000 0.000 0.000
   19 5.473 5.454 5.414 5.359 5.294 5.218 5.136 5.051 4.960 4.855 4.734 4.598 4.447 4.271 4.078 3.862 3.614 3.333 3.011 2.623 2.147 1.504 0.000 0.000 0.000
   20 5.438 5.419 5.378 5.324 5.258 5.182 5.101 5.015 4.924 4.820 4.698 4.562 4.411 4.240 4.048 3.832 3.591 3.313 2.991 2.607 2.144 1.510 0.000 0.000 0.000
   21 5.404 5.384 5.344 5.289 5.223 5.147 5.064 4.980 4.890 4.783 4.662 4.528 4.374 4.206 4.011 3.798 3.553 3.275 2.954 2.578 2.110 1.471 0.000 0.000 0.000
   22 5.370 5.351 5.310 5.255 5.188 5.112 5.029 4.945 4.852 4.748 4.626 4.490 4.336 4.166 3.973 3.757 3.513 3.231 2.909 2.526 2.049 1.393 0.000 0.000 0.000
   23 5.339 5.320 5.279 5.223 5.157 5.080 4.996 4.911 4.818 4.712 4.591 4.452 4.298 4.128 3.933 3.714 3.462 3.181 2.848 2.456 1.963 1.262 0.000 0.000 0.000
   24 5.312 5.292 5.250 5.195 5.127 5.051 4.965 4.880 4.787 4.679 4.556 4.415 4.261 4.086 3.887 3.665 3.410 3.118 2.782 2.370 1.851 1.070 0.000 0.000 0.000
   25 5.288 5.268 5.227 5.170 5.102 5.025 4.940 4.853 4.759 4.649 4.523 4.383 4.224 4.046 3.841 3.613 3.351 3.052 2.700 2.268 1.707 0.833 0.000 0.000 0.000
   26 5.269 5.249 5.208 5.152 5.082 5.004 4.917 4.830 4.735 4.623 4.495 4.352 4.191 4.007 3.800 3.562 3.294 2.981 2.614 2.154 1.542 0.277 0.000 0.000 0.000
   27 5.256 5.236 5.194 5.137 5.067 4.989 4.902 4.814 4.717 4.603 4.473 4.328 4.159 3.970 3.760 3.516 3.238 2.910 2.524 2.032 1.348 0.000 0.000 0.000 0.000
   28 5.248 5.228 5.186 5.129 5.059 4.980 4.892 4.802 4.703 4.589 4.458 4.308 4.139 3.945 3.726 3.475 3.187 2.845 2.436 1.916 1.170 0.000 0.000 0.000 0.000
   29 5.247 5.227 5.185 5.127 5.058 4.977 4.890 4.799 4.700 4.582 4.451 4.297 4.125 3.928 3.704 3.447 3.145 2.796 2.365 1.801 0.935 0.000 0.000 0.000 0.000
   30 5.251 5.231 5.189 5.132 5.062 4.981 4.894 4.803 4.702 4.585 4.449 4.295 4.119 3.919 3.688 3.425 3.120 2.756 2.306 1.706 0.691 0.000 0.000 0.000 0.000
   31 5.262 5.242 5.200 5.142 5.073 4.991 4.903 4.812 4.710 4.594 4.459 4.303 4.126 3.921 3.691 3.421 3.106 2.735 2.274 1.653 0.477 0.000 0.000 0.000 0.000
   32 5.278 5.258 5.217 5.159 5.090 5.008 4.921 4.830 4.727 4.610 4.474 4.318 4.139 3.936 3.700 3.430 3.115 2.741 2.271 1.639 0.381 0.000 0.000 0.000 0.000
   33 5.300 5.280 5.239 5.182 5.112 5.032 4.944 4.853 4.752 4.635 4.499 4.343 4.164 3.961 3.728 3.458 3.143 2.769 2.304 1.679 0.507 0.000 0.000 0.000 0.000
   34 5.326 5.307 5.265 5.209 5.139 5.060 4.972 4.883 4.781 4.663 4.529 4.375 4.199 3.996 3.766 3.499 3.188 2.824 2.366 1.762 0.744 0.000 0.000 0.000 0.000
   35 5.357 5.337 5.296 5.240 5.171 5.092 5.004 4.915 4.815 4.701 4.568 4.416 4.240 4.042 3.815 3.555 3.250 2.890 2.451 1.879 1.006 0.000 0.000 0.000 0.000
   36 5.390 5.371 5.330 5.274 5.205 5.126 5.041 4.953 4.856 4.740 4.609 4.457 4.288 4.093 3.872 3.615 3.320 2.974 2.554 2.018 1.225 0.000 0.000 0.000 0.000
   37 5.425 5.406 5.366 5.310 5.243 5.164 5.078 4.993 4.894 4.784 4.655 4.505 4.339 4.147 3.931 3.683 3.399 3.063 2.666 2.170 1.474 0.000 0.000 0.000 0.000
   38 5.462 5.443 5.403 5.348 5.280 5.204 5.118 5.033 4.937 4.827 4.700 4.557 4.390 4.204 3.994 3.756 3.478 3.160 2.782 2.318 1.698 0.587 0.000 0.000 0.000
   39 5.499 5.480 5.440 5.385 5.319 5.242 5.161 5.074 4.981 4.871 4.748 4.605 4.444 4.263 4.059 3.827 3.562 3.256 2.896 2.461 1.900 1.025 0.000 0.000 0.000
   40 5.535 5.516 5.476 5.422 5.356 5.281 5.198 5.114 5.022 4.915 4.792 4.654 4.497 4.321 4.120 3.895 3.640 3.344 3.004 2.592 2.082 1.346 0.000 0.000 0.000
   41 5.569 5.550 5.511 5.457 5.392 5.318 5.235 5.154 5.062 4.957 4.836 4.700 4.548 4.373 4.177 3.961 3.713 3.428 3.103 2.715 2.239 1.591 0.157 0.000 0.000
   42 5.601 5.582 5.543 5.490 5.426 5.352 5.272 5.189 5.098 4.995 4.876 4.743 4.591 4.423 4.234 4.021 3.777 3.506 3.192 2.820 2.373 1.788 0.815 0.000 0.000
   43 5.629 5.611 5.572 5.519 5.455 5.382 5.302 5.220 5.132 5.029 4.912 4.781 4.632 4.464 4.280 4.070 3.836 3.572 3.266 2.910 2.484 1.939 1.125 0.000 0.000
   44 5.654 5.636 5.597 5.545 5.481 5.409 5.329 5.248 5.161 5.060 4.945 4.816 4.666 4.504 4.321 4.114 3.883 3.626 3.327 2.983 2.575 2.061 1.330 0.000 0.000
   45 5.675 5.656 5.618 5.566 5.503 5.430 5.352 5.272 5.185 5.084 4.969 4.842 4.695 4.536 4.352 4.151 3.924 3.671 3.380 3.040 2.639 2.147 1.473 0.000 0.000
   46 5.691 5.673 5.634 5.582 5.520 5.447 5.369 5.289 5.202 5.102 4.990 4.863 4.716 4.557 4.379 4.175 3.954 3.698 3.414 3.078 2.691 2.208 1.561 0.000 0.000
   47 5.702 5.684 5.645 5.593 5.531 5.459 5.381 5.302 5.215 5.116 5.001 4.874 4.732 4.570 4.392 4.192 3.971 3.718 3.434 3.107 2.719 2.245 1.608 0.353 0.000
   48 5.708 5.690 5.651 5.599 5.537 5.465 5.387 5.307 5.221 5.122 5.009 4.880 4.738 4.579 4.398 4.201 3.976 3.723 3.440 3.108 2.720 2.246 1.613 0.373 0.000
   49 5.709 5.691 5.653 5.601 5.538 5.465 5.388 5.308 5.221 5.120 5.007 4.880 4.736 4.576 4.396 4.195 3.967 3.718 3.426 3.099 2.707 2.223 1.577 0.089 0.000
   50 5.705 5.687 5.648 5.597 5.533 5.461 5.383 5.303 5.215 5.116 5.001 4.872 4.725 4.563 4.382 4.182 3.954 3.697 3.406 3.066 2.670 2.178 1.499 0.000 0.000
   51 5.696 5.678 5.639 5.587 5.524 5.451 5.373 5.293 5.204 5.103 4.988 4.857 4.710 4.545 4.364 4.158 3.927 3.666 3.364 3.024 2.611 2.097 1.366 0.000 0.000
   52 5.683 5.664 5.626 5.573 5.509 5.436 5.357 5.276 5.186 5.085 4.968 4.837 4.688 4.523 4.334 4.124 3.886 3.618 3.316 2.956 2.530 1.985 1.227 0.000 0.000
   53 5.665 5.646 5.607 5.555 5.490 5.418 5.338 5.256 5.165 5.064 4.943 4.809 4.660 4.490 4.297 4.084 3.843 3.569 3.247 2.879 2.428 1.839 0.936 0.000 0.000
   54 5.643 5.624 5.585 5.533 5.469 5.394 5.313 5.231 5.140 5.035 4.914 4.778 4.622 4.451 4.253 4.037 3.786 3.500 3.171 2.779 2.303 1.656 0.390 0.000 0.000
   55 5.618 5.600 5.560 5.507 5.442 5.367 5.285 5.202 5.110 5.003 4.882 4.742 4.585 4.407 4.206 3.983 3.722 3.426 3.082 2.674 2.155 1.460 0.000 0.000 0.000
   56 5.590 5.572 5.532 5.479 5.412 5.338 5.254 5.170 5.078 4.970 4.844 4.701 4.545 4.359 4.157 3.922 3.658 3.348 2.988 2.552 1.996 1.189 0.000 0.000 0.000
   57 5.560 5.542 5.502 5.448 5.381 5.306 5.223 5.137 5.042 4.933 4.806 4.661 4.500 4.313 4.103 3.862 3.588 3.267 2.888 2.424 1.813 0.813 0.000 0.000 0.000
   58 5.529 5.510 5.470 5.415 5.349 5.272 5.188 5.102 5.007 4.895 4.768 4.620 4.451 4.262 4.046 3.802 3.517 3.189 2.792 2.300 1.629 0.000 0.000 0.000 0.000
   59 5.496 5.478 5.437 5.383 5.315 5.239 5.152 5.067 4.969 4.857 4.726 4.579 4.407 4.215 3.994 3.746 3.455 3.113 2.700 2.184 1.454 0.000 0.000 0.000 0.000
   60 5.464 5.445 5.405 5.349 5.282 5.204 5.118 5.032 4.935 4.819 4.688 4.538 4.366 4.172 3.947 3.690 3.396 3.046 2.626 2.086 1.297 0.000 0.000 0.000 0.000
   61 5.432 5.413 5.373 5.317 5.249 5.170 5.084 4.995 4.898 4.782 4.651 4.499 4.327 4.130 3.906 3.649 3.347 2.994 2.567 2.015 1.187 0.000 0.000 0.000 0.000
   62 5.402 5.382 5.342 5.286 5.218 5.138 5.052 4.964 4.865 4.751 4.617 4.465 4.294 4.094 3.869 3.612 3.314 2.961 2.534 1.978 1.138 0.000 0.000 0.000 0.000
   63 5.373 5.353 5.312 5.256 5.188 5.108 5.022 4.935 4.834 4.720 4.587 4.437 4.266 4.069 3.844 3.590 3.292 2.943 2.519 1.975 1.156 0.000 0.000 0.000 0.000
   64 5.347 5.327 5.286 5.230 5.161 5.082 4.994 4.908 4.809 4.695 4.564 4.412 4.243 4.048 3.830 3.573 3.284 2.938 2.530 2.006 1.230 0.000 0.000 0.000 0.000
   65 5.324 5.304 5.263 5.206 5.138 5.058 4.973 4.883 4.786 4.672 4.542 4.393 4.226 4.034 3.818 3.571 3.286 2.955 2.554 2.054 1.336 0.000 0.000 0.000 0.000
   66 5.304 5.285 5.243 5.187 5.118 5.040 4.952 4.865 4.768 4.656 4.529 4.381 4.217 4.028 3.815 3.574 3.296 2.975 2.593 2.117 1.459 0.000 0.000 0.000 0.000
   67 5.289 5.269 5.227 5.171 5.103 5.023 4.938 4.851 4.755 4.645 4.516 4.373 4.212 4.028 3.821 3.583 3.315 3.005 2.634 2.186 1.579 0.432 0.000 0.000 0.000
   68 5.277 5.257 5.216 5.159 5.091 5.012 4.928 4.841 4.746 4.636 4.512 4.370 4.211 4.032 3.828 3.600 3.339 3.036 2.680 2.252 1.687 0.745 0.000 0.000 0.000
   69 5.271 5.250 5.209 5.153 5.085 5.007 4.923 4.835 4.742 4.634 4.509 4.370 4.211 4.036 3.837 3.615 3.357 3.065 2.721 2.309 1.777 0.956 0.000 0.000 0.000
   70 5.268 5.248 5.207 5.150 5.082 5.006 4.920 4.835 4.742 4.634 4.513 4.375 4.221 4.042 3.847 3.627 3.376 3.091 2.758 2.354 1.848 1.098 0.000 0.000 0.000
   71 5.270 5.250 5.209 5.153 5.085 5.008 4.924 4.838 4.744 4.640 4.516 4.380 4.226 4.051 3.858 3.642 3.394 3.109 2.780 2.388 1.894 1.180 0.000 0.000 0.000
   72 5.277 5.257 5.215 5.160 5.092 5.016 4.932 4.845 4.753 4.646 4.525 4.389 4.232 4.062 3.867 3.651 3.403 3.121 2.796 2.404 1.915 1.214 0.000 0.000 0.000
   73 5.288 5.268 5.227 5.171 5.104 5.027 4.942 4.856 4.764 4.657 4.534 4.398 4.244 4.069 3.876 3.657 3.409 3.127 2.794 2.402 1.905 1.195 0.000 0.000 0.000
   74 5.303 5.283 5.242 5.186 5.118 5.042 4.958 4.871 4.777 4.669 4.548 4.407 4.253 4.078 3.882 3.656 3.409 3.120 2.783 2.383 1.873 1.168 0.000 0.000 0.000
   75 5.321 5.301 5.260 5.204 5.136 5.059 4.976 4.888 4.794 4.685 4.562 4.421 4.262 4.084 3.883 3.660 3.399 3.106 2.762 2.346 1.811 1.030 0.000 0.000 0.000
   76 5.343 5.323 5.282 5.226 5.157 5.080 4.995 4.908 4.813 4.703 4.577 4.437 4.273 4.092 3.888 3.656 3.388 3.085 2.729 2.293 1.716 0.800 0.000 0.000 0.000
   77 5.367 5.347 5.306 5.250 5.182 5.104 5.019 4.931 4.835 4.723 4.596 4.450 4.286 4.100 3.890 3.652 3.377 3.060 2.686 2.222 1.597 0.363 0.000 0.000 0.000
   78 5.393 5.374 5.332 5.277 5.209 5.130 5.045 4.956 4.859 4.745 4.616 4.468 4.302 4.108 3.891 3.647 3.362 3.034 2.637 2.145 1.492 0.000 0.000 0.000 0.000
   79 5.421 5.401 5.361 5.305 5.237 5.158 5.073 4.984 4.884 4.772 4.641 4.491 4.317 4.123 3.901 3.647 3.352 3.010 2.590 2.062 1.332 0.000 0.000 0.000 0.000
   80 5.449 5.430 5.390 5.334 5.265 5.187 5.101 5.011 4.912 4.798 4.665 4.513 4.339 4.139 3.912 3.652 3.347 2.994 2.555 1.995 1.172 0.000 0.000 0.000 0.000
   81 5.478 5.459 5.419 5.363 5.295 5.217 5.130 5.043 4.943 4.825 4.692 4.540 4.363 4.164 3.930 3.664 3.355 2.988 2.542 1.954 1.054 0.000 0.000 0.000 0.000
   82 5.506 5.487 5.448 5.392 5.324 5.246 5.160 5.074 4.973 4.858 4.724 4.570 4.394 4.189 3.958 3.689 3.377 3.006 2.552 1.956 1.027 0.000 0.000 0.000 0.000
   83 5.534 5.515 5.476 5.421 5.354 5.275 5.190 5.102 5.004 4.889 4.753 4.601 4.425 4.225 3.995 3.728 3.417 3.046 2.596 2.012 1.130 0.000 0.000 0.000 0.000
   84 5.560 5.542 5.502 5.448 5.380 5.304 5.219 5.132 5.035 4.919 4.788 4.636 4.462 4.262 4.034 3.774 3.469 3.109 2.674 2.118 1.286 0.000 0.000 0.000 0.000
   85 5.585 5.566 5.527 5.473 5.406 5.329 5.244 5.159 5.061 4.949 4.818 4.668 4.502 4.307 4.083 3.832 3.537 3.195 2.782 2.266 1.537 0.000 0.000 0.000 0.000
   86 5.607 5.589 5.550 5.496 5.429 5.353 5.270 5.185 5.091 4.979 4.852 4.706 4.540 4.351 4.138 3.897 3.615 3.295 2.909 2.433 1.805 0.707 0.000 0.000 0.000
   87 5.627 5.609 5.570 5.516 5.451 5.375 5.293 5.208 5.115 5.007 4.884 4.741 4.580 4.399 4.194 3.963 3.695 3.391 3.036 2.604 2.060 1.257 0.000 0.000 0.000
   88 5.644 5.626 5.587 5.534 5.469 5.394 5.313 5.230 5.138 5.033 4.912 4.774 4.620 4.444 4.249 4.026 3.775 3.493 3.164 2.773 2.292 1.649 0.381 0.000 0.000
   89 5.658 5.639 5.601 5.548 5.484 5.411 5.331 5.249 5.159 5.055 4.938 4.804 4.657 4.487 4.300 4.090 3.853 3.585 3.279 2.919 2.493 1.944 1.134 0.000 0.000
   90 5.668 5.650 5.611 5.559 5.496 5.423 5.344 5.264 5.177 5.074 4.961 4.832 4.688 4.526 4.348 4.144 3.920 3.667 3.379 3.052 2.656 2.177 1.530 0.000 0.000
   91 5.675 5.656 5.618 5.565 5.502 5.432 5.353 5.273 5.187 5.090 4.979 4.855 4.713 4.557 4.382 4.191 3.973 3.730 3.462 3.150 2.792 2.353 1.795 0.919 0.000
   92 5.678 5.659 5.621 5.569 5.507 5.436 5.359 5.280 5.196 5.099 4.990 4.867 4.731 4.580 4.411 4.220 4.012 3.780 3.519 3.223 2.882 2.478 1.972 1.251 0.000
   93 5.677 5.658 5.620 5.568 5.506 5.436 5.360 5.281 5.197 5.102 4.995 4.872 4.738 4.589 4.423 4.242 4.037 3.813 3.556 3.268 2.939 2.558 2.079 1.432 0.000
   94 5.671 5.653 5.614 5.563 5.501 5.431 5.354 5.275 5.194 5.099 4.992 4.872 4.740 4.589 4.426 4.244 4.043 3.815 3.569 3.286 2.961 2.585 2.120 1.497 0.000
   95 5.663 5.644 5.605 5.554 5.492 5.422 5.345 5.266 5.184 5.088 4.981 4.861 4.727 4.578 4.412 4.234 4.029 3.805 3.555 3.272 2.943 2.562 2.093 1.460 0.000
   96 5.650 5.631 5.592 5.540 5.478 5.407 5.330 5.252 5.168 5.070 4.961 4.841 4.705 4.556 4.390 4.205 3.994 3.770 3.509 3.221 2.884 2.485 1.997 1.311 0.000
   97 5.634 5.615 5.576 5.524 5.462 5.389 5.312 5.230 5.146 5.047 4.938 4.813 4.674 4.520 4.348 4.157 3.943 3.708 3.439 3.135 2.785 2.360 1.821 1.047 0.000
   98 5.614 5.595 5.556 5.503 5.440 5.367 5.288 5.207 5.119 5.018 4.903 4.776 4.634 4.472 4.295 4.097 3.873 3.623 3.340 3.020 2.632 2.167 1.577 0.169 0.000
   99 5.591 5.572 5.532 5.480 5.415 5.341 5.261 5.177 5.086 4.983 4.866 4.734 4.583 4.415 4.229 4.019 3.784 3.517 3.214 2.858 2.433 1.892 1.119 0.000 0.000
  100 5.565 5.546 5.506 5.452 5.386 5.311 5.228 5.144 5.052 4.943 4.822 4.684 4.527 4.352 4.154 3.931 3.680 3.391 3.058 2.663 2.174 1.540 0.000 0.000 0.000
  101 5.536 5.518 5.477 5.422 5.356 5.279 5.195 5.110 5.014 4.904 4.775 4.632 4.468 4.281 4.074 3.833 3.562 3.245 2.874 2.422 1.874 0.902 0.000 0.000 0.000
  102 5.506 5.487 5.447 5.392 5.325 5.247 5.162 5.073 4.975 4.861 4.727 4.578 4.404 4.209 3.984 3.730 3.436 3.090 2.670 2.142 1.424 0.000 0.000 0.000 0.000
  103 5.475 5.456 5.416 5.360 5.292 5.212 5.126 5.036 4.936 4.816 4.681 4.524 4.343 4.140 3.904 3.628 3.310 2.929 2.460 1.848 0.761 0.000 0.000 0.000 0.000
  104 5.443 5.424 5.383 5.327 5.257 5.178 5.090 5.000 4.897 4.775 4.636 4.475 4.288 4.072 3.824 3.536 3.194 2.781 2.255 1.539 0.000 0.000 0.000 0.000 0.000
  105 5.411 5.392 5.351 5.295 5.225 5.143 5.054 4.963 4.859 4.736 4.595 4.429 4.238 4.016 3.759 3.462 3.100 2.665 2.089 1.249 0.000 0.000 0.000 0.000 0.000
  106 5.381 5.361 5.320 5.263 5.194 5.113 5.021 4.930 4.827 4.702 4.558 4.390 4.199 3.975 3.715 3.408 3.046 2.593 2.003 1.090 0.000 0.000 0.000 0.000 0.000
  107 5.352 5.333 5.291 5.234 5.164 5.083 4.994 4.900 4.795 4.672 4.528 4.362 4.168 3.950 3.690 3.389 3.031 2.589 2.006 1.100 0.000 0.000 0.000 0.000 0.000
  108 5.327 5.308 5.266 5.209 5.138 5.057 4.968 4.875 4.770 4.649 4.505 4.342 4.155 3.939 3.688 3.397 3.052 2.635 2.097 1.309 0.000 0.000 0.000 0.000 0.000
  109 5.306 5.286 5.244 5.187 5.116 5.036 4.947 4.854 4.750 4.631 4.492 4.335 4.151 3.943 3.704 3.425 3.103 2.718 2.238 1.573 0.000 0.000 0.000 0.000 0.000
  110 5.289 5.269 5.227 5.170 5.099 5.019 4.931 4.840 4.739 4.622 4.486 4.334 4.158 3.963 3.736 3.479 3.177 2.824 2.397 1.837 0.967 0.000 0.000 0.000 0.000
  111 5.277 5.257 5.215 5.158 5.089 5.009 4.923 4.833 4.734 4.620 4.493 4.343 4.176 3.990 3.774 3.533 3.258 2.934 2.552 2.076 1.418 0.000 0.000 0.000 0.000
  112 5.271 5.251 5.209 5.152 5.083 5.005 4.920 4.832 4.736 4.628 4.500 4.360 4.203 4.022 3.821 3.592 3.338 3.038 2.698 2.278 1.738 0.895 0.000 0.000 0.000
  113 5.271 5.251 5.209 5.153 5.084 5.009 4.924 4.838 4.745 4.639 4.518 4.381 4.230 4.060 3.867 3.651 3.410 3.136 2.818 2.442 1.978 1.331 0.000 0.000 0.000
  114 5.277 5.256 5.215 5.159 5.092 5.017 4.933 4.849 4.759 4.656 4.539 4.405 4.259 4.094 3.910 3.703 3.475 3.215 2.920 2.568 2.151 1.601 0.675 0.000 0.000
  115 5.289 5.268 5.227 5.172 5.105 5.031 4.949 4.866 4.777 4.676 4.561 4.432 4.288 4.129 3.951 3.751 3.526 3.277 2.993 2.665 2.269 1.773 1.033 0.000 0.000
  116 5.306 5.286 5.245 5.190 5.124 5.051 4.969 4.886 4.797 4.698 4.583 4.458 4.314 4.155 3.980 3.786 3.568 3.326 3.046 2.722 2.343 1.869 1.199 0.000 0.000
  117 5.329 5.309 5.268 5.213 5.148 5.073 4.992 4.909 4.821 4.722 4.607 4.480 4.341 4.182 4.007 3.809 3.592 3.349 3.069 2.754 2.375 1.900 1.240 0.000 0.000
  118 5.356 5.336 5.295 5.241 5.176 5.101 5.019 4.937 4.849 4.746 4.632 4.504 4.360 4.201 4.023 3.826 3.601 3.355 3.072 2.748 2.360 1.877 1.184 0.000 0.000
  119 5.387 5.367 5.327 5.272 5.206 5.132 5.050 4.966 4.877 4.774 4.657 4.525 4.381 4.214 4.033 3.829 3.601 3.344 3.053 2.713 2.309 1.790 1.046 0.000 0.000
  120 5.421 5.401 5.360 5.306 5.239 5.164 5.082 4.997 4.906 4.801 4.682 4.546 4.395 4.227 4.037 3.828 3.590 3.319 3.012 2.649 2.210 1.648 0.655 0.000 0.000
  121 5.456 5.436 5.396 5.341 5.274 5.198 5.115 5.030 4.936 4.827 4.706 4.568 4.411 4.239 4.037 3.818 3.567 3.282 2.953 2.557 2.068 1.433 0.000 0.000 0.000
  122 5.491 5.472 5.432 5.376 5.310 5.232 5.151 5.062 4.967 4.857 4.731 4.586 4.427 4.243 4.039 3.804 3.536 3.233 2.878 2.442 1.928 1.071 0.000 0.000 0.000
  123 5.526 5.507 5.467 5.412 5.345 5.267 5.183 5.096 4.998 4.886 4.757 4.609 4.440 4.254 4.035 3.791 3.513 3.185 2.795 2.316 1.708 0.400 0.000 0.000 0.000
  124 5.559 5.540 5.500 5.445 5.378 5.300 5.217 5.127 5.030 4.916 4.785 4.633 4.461 4.264 4.040 3.786 3.488 3.138 2.719 2.187 1.465 0.000 0.000 0.000 0.000
  125 5.589 5.570 5.531 5.476 5.409 5.333 5.248 5.159 5.061 4.945 4.811 4.657 4.483 4.278 4.050 3.784 3.473 3.105 2.659 2.079 1.234 0.000 0.000 0.000 0.000
  126 5.615 5.597 5.558 5.504 5.436 5.360 5.274 5.187 5.088 4.971 4.837 4.683 4.504 4.302 4.068 3.793 3.478 3.100 2.634 2.022 1.080 0.000 0.000 0.000 0.000
  127 5.638 5.620 5.581 5.527 5.460 5.384 5.299 5.212 5.113 4.997 4.862 4.708 4.531 4.326 4.090 3.817 3.499 3.120 2.655 2.039 1.093 0.000 0.000 0.000 0.000
  128 5.656 5.638 5.599 5.545 5.479 5.402 5.317 5.231 5.132 5.018 4.885 4.730 4.556 4.354 4.120 3.854 3.542 3.172 2.718 2.130 1.235 0.000 0.000 0.000 0.000
  129 5.669 5.650 5.612 5.558 5.492 5.416 5.331 5.247 5.148 5.036 4.904 4.752 4.581 4.384 4.159 3.899 3.598 3.245 2.813 2.273 1.497 0.000 0.000 0.000 0.000
  130 5.676 5.658 5.619 5.565 5.500 5.424 5.341 5.255 5.160 5.050 4.920 4.773 4.604 4.415 4.196 3.949 3.664 3.329 2.932 2.440 1.782 0.560 0.000 0.000 0.000
  131 5.678 5.660 5.621 5.567 5.502 5.428 5.346 5.261 5.167 5.058 4.931 4.788 4.627 4.443 4.233 3.998 3.727 3.413 3.050 2.606 2.041 1.185 0.000 0.000 0.000
